0 1 2 3 4 5 6
0 11 12 15 16 18 22
0 12 13 14 17 21 23
1 2 7 10 12 20 22
1 3 8 11 19 20 23
1 3 10 15 16 17 21
1 3 12 16 18 19 21
1 4 5 7 10 15 16
1 4 5 7 11 13 23
1 4 5 8 10 13 22
1 4 5 9 12 19 22
1 4 5 10 14 20 23
1 4 8 11 15 17 23
1 4 8 16 20 22 23
1 4 9 10 13 14 17
1 4 9 10 16 18 22
1 4 9 18 19 20 23
1 4 10 11 12 19 20
1 4 11 13 14 19 22
1 4 12 13 15 18 20
1 4 14 16 17 21 22
1 5 6 12 15 17 18
1 5 7 9 11 12 21
1 5 8 12 14 19 20
1 5 9 12 15 20 23
1 6 7 8 12 13 22
1 6 8 10 13 17 19
1 6 9 10 15 20 21
1 6 9 12 14 15 19
1 6 13 15 16 17 22
1 6 15 17 19 20 23
1 7 8 9 19 22 23
1 7 11 16 17 18 19
1 7 12 14 18 22 23
1 7 12 16 20 21 23
1 8 9 12 16 21 22
1 8 10 13 15 20 23
1 8 11 14 15 16 19
1 9 14 15 18 21 23
2 3 4 5 9 12 13
2 3 4 6 9 15 23
2 3 4 6 12 16 18
2 3 4 7 16 17 23
2 3 4 8 9 14 21
2 3 4 10 11 21 23
2 3 4 10 13 15 19
2 3 5 6 8 21 23
2 3 5 7 9 19 22
2 3 5 8 9 16 20
2 3 5 10 14 18 23
2 3 5 12 14 21 22
2 3 5 14 15 19 20
2 3 6 7 17 20 22
2 3 6 9 18 19 20
2 3 7 8 13 22 23
2 3 7 9 10 13 14
2 3 7 14 15 21 23
2 3 8 9 10 17 18
2 3 8 13 18 19 21
2 4 5 6 13 22 23
2 4 5 6 16 19 21
2 4 5 7 12 15 18
2 4 5 7 13 17 20
2 4 5 15 17 19 23
2 4 6 7 9 10 12
2 4 6 7 11 19 20
2 4 6 10 13 17 18
2 4 7 10 19 21 22
2 4 7 11 12 16 22
2 4 7 11 13 14 15
2 4 14 15 16 17 18
2 5 6 7 10 13 16
2 5 6 9 14 16 17
2 5 7 8 9 12 17
2 5 7 9 13 15 23
2 5 7 10 11 18 22
2 5 7 11 19 21 23
2 5 7 15 16 17 21
2 5 9 13 20 21 22
2 5 12 16 17 20 23
2 5 13 14 15 18 21
2 6 7 8 11 16 18
2 7 8 9 15 20 21
2 7 8 14 17 18 19
2 7 9 16 18 20 22
2 7 11 13 16 20 21
2 7 12 14 18 20 21
2 8 10 15 16 17 20
2 10 11 12 13 15 16
3 4 5 6 9 10 22
3 4 5 8 12 17 23
3 4 5 9 18 20 21
3 4 5 15 17 18 22
3 4 6 7 9 11 13
3 4 6 8 10 12 13
3 4 6 13 14 15 18
3 4 6 14 19 21 22
3 4 7 8 16 19 20
3 4 8 11 14 18 20
3 4 8 15 18 21 23
3 4 9 10 11 12 14
3 4 9 10 16 17 19
3 4 10 15 16 22 23
3 4 12 13 14 20 22
3 4 14 15 17 20 23
3 5 6 7 10 11 21
3 5 6 8 11 14 19
3 5 6 14 15 16 21
3 5 7 10 16 17 18
3 5 7 11 13 14 17
3 5 7 12 15 16 19
3 5 8 9 11 15 21
3 5 9 12 14 17 18
3 5 11 14 16 18 22
3 6 7 8 10 18 19
3 6 7 9 14 22 23
3 6 8 12 14 17 21
3 6 9 13 14 17 20
3 6 10 11 12 15 18
3 6 11 12 19 20 21
3 7 10 11 12 19 22
3 8 10 11 13 21 22
3 9 11 12 16 17 22
3 10 11 13 14 18 19
3 11 14 15 17 18 21
3 11 17 19 21 22 23
3 12 15 16 17 18 20
3 14 18 19 20 21 23
4 5 6 8 9 12 21
4 5 6 8 18 20 23
4 5 6 9 15 18 19
4 5 7 16 18 22 23
4 6 7 8 9 16 23
4 6 8 14 15 19 23
4 6 9 13 18 20 22
4 8 12 14 20 21 23
5 8 13 15 17 21 22
5 9 10 11 16 21 22
5 10 11 13 15 21 23
5 10 12 14 15 16 17
5 10 12 14 18 19 21
5 10 12 16 19 22 23
5 10 18 20 21 22 23
6 7 8 18 20 21 22
6 7 9 10 11 17 20
6 7 9 15 16 19 21
6 7 11 12 13 14 20
6 7 11 13 16 17 23
6 7 13 14 17 19 21
6 7 13 16 18 19 20
6 8 10 13 14 21 23
6 8 11 13 15 18 20
6 8 11 14 17 22 23
6 8 12 13 15 19 21
6 9 10 12 18 19 23
6 9 10 16 17 21 23
6 9 11 12 16 20 23
6 9 11 13 16 18 21
6 10 12 13 15 20 22
6 10 13 18 19 21 22
6 11 13 20 21 22 23
6 11 15 16 19 22 23
6 14 16 17 18 19 23
7 8 9 12 13 14 23
7 8 10 11 13 16 19
7 8 10 11 17 18 21
7 8 11 14 15 20 23
7 9 10 11 12 13 18
7 9 10 11 14 21 23
8 9 11 16 18 19 20
8 9 13 15 16 20 22
8 9 15 17 18 20 23
8 10 11 12 16 20 22
8 10 11 15 18 19 22
8 10 12 13 17 18 20
8 10 12 14 15 21 22
8 12 15 16 17 19 22
9 11 12 14 15 18 20
9 12 14 15 16 22 23
9 14 17 18 20 21 22
10 12 13 14 16 19 20
11 12 13 14 17 18 22
11 13 14 15 17 19 23
11 15 16 17 20 21 22
