0 1 2 3 4 5 6 7
3 4 5 6 9 14 16 23
3 4 5 6 10 13 19 20
3 4 5 6 11 12 18 21
3 4 5 7 11 13 16 22
3 4 6 7 11 14 17 20
3 4 7 8 17 24 25 26
3 4 8 9 15 19 23 28
3 4 8 12 17 18 19 20
3 4 9 10 11 12 16 20
3 4 9 13 17 20 22 23
3 4 10 12 13 15 18 22
3 4 10 14 16 17 19 22
3 4 10 15 19 24 26 27
3 4 11 12 13 14 19 23
3 4 12 14 20 24 28 29
3 5 6 7 10 14 18 22
3 5 9 10 11 13 18 23
3 5 9 11 14 24 25 27
3 5 9 13 14 15 19 22
3 5 10 12 13 14 16 21
3 5 10 15 16 20 22 23
3 5 10 15 17 18 19 21
3 5 11 14 17 21 22 23
3 5 12 18 25 26 27 28
3 6 7 13 22 26 27 28
3 6 8 14 19 20 22 23
3 6 8 20 21 26 27 29
3 6 9 15 18 21 22 23
3 6 13 15 20 24 25 27
3 6 17 18 23 24 26 27
3 7 8 15 16 18 19 22
3 7 9 12 13 15 16 23
3 7 9 14 17 18 19 23
3 7 10 13 19 21 22 23
3 7 11 16 23 26 28 29
3 9 10 14 15 16 27 29
3 11 18 19 24 25 26 29
4 5 8 9 19 20 25 27
4 5 8 11 12 14 16 25
4 5 8 17 18 21 23 27
4 5 9 10 15 16 25 26
4 5 12 13 17 19 21 22
4 5 14 15 16 18 21 22
4 6 8 10 16 17 20 23
4 6 9 22 23 24 25 29
4 6 10 11 12 15 17 19
4 6 10 11 13 14 16 18
4 6 12 14 16 19 20 21
4 6 12 19 24 25 27 28
4 6 17 19 20 24 26 29
4 7 10 16 17 25 28 29
4 8 12 14 17 26 27 28
4 8 15 18 20 22 28 29
4 9 12 18 20 21 27 28
4 9 14 19 21 25 26 29
4 10 12 20 25 26 27 29
4 11 13 14 15 17 25 28
4 19 22 23 26 27 28 29
5 6 10 18 19 27 28 29
5 6 13 14 16 17 20 22
5 6 17 18 20 24 25 28
5 7 8 9 12 15 17 19
5 7 8 11 14 15 20 22
5 7 9 11 18 19 21 22
5 7 10 11 12 15 16 18
5 7 10 11 13 14 17 19
5 7 12 14 16 19 22 23
5 7 13 15 16 19 20 21
5 7 14 22 25 27 28 29
5 8 10 15 18 24 25 27
5 8 12 21 24 25 26 29
5 9 15 17 20 22 24 27
5 9 16 19 20 22 28 29
5 10 11 15 23 24 28 29
5 13 17 23 25 26 28 29
5 14 16 18 24 26 28 29
6 7 8 9 16 19 21 23
6 7 8 9 17 18 20 22
6 7 8 10 12 15 22 23
6 7 8 10 13 14 20 21
6 7 8 11 12 14 18 19
6 7 8 11 13 15 16 17
6 7 9 10 13 15 18 19
6 7 9 11 12 15 20 21
6 7 12 13 16 18 21 22
6 7 12 13 17 19 20 23
6 7 12 15 16 24 27 29
6 7 14 15 16 18 20 23
6 7 14 15 17 19 21 22
6 10 11 16 17 24 26 28
6 12 13 16 17 25 26 27
7 8 9 18 19 26 27 28
7 9 11 13 15 24 25 29
8 9 10 11 12 13 14 15
8 9 14 15 16 17 22 23
8 9 14 15 18 19 20 21
8 10 12 14 17 19 21 23
8 11 13 14 17 18 20 23
8 13 16 17 18 22 25 28
8 15 16 22 25 26 27 29
9 15 21 23 24 25 26 27
9 17 20 21 22 25 26 28
10 18 21 22 24 25 28 29
11 15 17 18 26 27 28 29
11 17 20 21 23 25 27 29
12 13 14 15 20 21 22 23
