0 1 2 3
3 11 14 21
3 11 14 22
3 11 14 24
3 11 15 18
3 11 15 19
3 11 15 20
3 11 15 25
3 11 17 18
3 11 17 19
3 11 17 21
3 11 17 22
3 11 17 23
3 11 17 25
3 11 18 19
3 11 18 21
3 11 18 22
3 11 18 24
3 11 19 23
3 11 20 22
3 11 20 23
3 11 20 24
3 11 20 25
3 11 21 22
3 11 21 25
3 11 22 23
3 11 22 24
3 11 23 24
3 11 24 25
3 12 13 17
3 12 13 18
3 12 13 19
3 12 13 21
3 12 13 22
3 12 18 21
3 12 18 22
3 12 18 23
3 12 22 23
3 13 17 21
3 13 17 22
3 13 17 23
3 13 18 25
3 13 19 20
3 13 19 21
3 13 19 24
3 13 19 25
3 13 20 23
3 13 20 24
3 13 20 25
3 13 21 22
3 13 21 23
3 13 21 24
3 13 21 25
3 13 22 23
3 13 22 24
3 13 22 25
3 13 23 24
3 13 23 25
3 13 24 25
3 14 15 17
3 14 15 19
3 14 15 20
3 14 15 23
3 14 15 24
3 14 15 25
3 14 17 18
3 14 17 19
3 14 17 20
3 14 17 21
3 14 17 22
3 14 17 23
3 14 17 24
3 14 17 25
3 14 18 19
3 14 18 20
3 14 18 21
3 14 18 22
4 5 9 11
4 5 9 12
4 5 10 16
4 5 11 13
4 5 11 14
4 5 11 15
4 5 11 18
4 5 11 21
4 5 11 22
4 5 11 24
4 5 12 23
4 5 18 20
4 5 23 25
4 6 11 13
4 8 11 13
4 9 10 11
4 9 10 13
4 9 10 14
4 9 10 17
4 9 10 18
4 9 10 19
4 9 10 20
4 9 10 22
4 9 10 23
4 9 10 24
4 9 10 25
4 9 11 13
4 9 11 14
4 9 11 15
4 9 11 18
4 9 11 19
4 9 12 13
4 9 13 14
4 9 13 15
4 9 13 16
4 9 13 17
4 9 13 18
4 9 13 19
4 9 13 20
4 9 13 21
4 9 13 22
4 9 13 23
4 9 13 24
4 9 13 25
4 9 14 15
4 9 14 18
4 9 14 24
4 9 15 24
4 9 16 21
4 9 17 18
4 9 20 25
4 10 11 12
4 10 11 17
4 10 11 18
4 10 11 19
4 10 11 20
4 10 12 13
4 10 12 23
4 10 13 14
4 10 13 17
4 10 13 18
4 10 13 19
4 10 13 20
4 10 13 21
4 10 13 22
4 10 13 23
4 10 13 25
4 10 14 25
4 10 16 18
4 10 18 21
4 10 21 25
4 11 13 14
4 11 13 15
4 11 13 16
4 11 13 17
4 11 13 18
4 11 13 19
4 11 13 21
4 11 13 22
4 11 13 24
4 12 15 17
4 12 15 20
4 12 17 20
4 12 20 21
4 12 20 25
4 13 15 18
4 13 15 21
4 13 15 22
4 13 15 23
4 13 16 17
4 13 16 18
4 13 16 19
4 13 16 20
4 13 16 21
4 13 16 22
4 13 16 23
4 13 16 25
4 13 17 18
4 13 17 19
4 14 15 16
4 14 16 17
4 14 16 18
4 14 16 19
4 14 16 20
4 14 16 21
4 14 16 22
4 14 16 23
4 14 16 24
4 14 16 25
4 14 20 25
4 15 16 17
4 15 16 18
4 15 16 19
4 15 16 20
4 15 16 21
4 15 16 22
4 15 16 23
4 16 17 18
4 16 19 20
4 16 19 23
4 16 19 24
4 16 19 25
4 17 20 24
4 17 21 24
4 17 22 24
4 18 22 23
4 19 20 25
4 19 22 23
5 6 11 16
5 6 14 16
5 6 14 17
5 6 14 18
5 6 14 19
5 6 14 20
5 6 14 21
5 6 14 23
5 6 14 24
5 6 14 25
5 6 15 16
5 6 15 17
5 6 15 18
5 6 15 19
5 6 15 20
5 6 15 21
5 6 15 22
5 6 15 23
5 6 15 24
5 6 16 17
5 6 16 18
5 6 16 19
5 6 16 20
5 6 16 21
5 6 16 22
5 6 16 23
5 6 16 24
5 6 16 25
5 6 17 19
5 6 17 20
5 6 17 21
5 6 17 22
5 6 17 23
5 6 17 24
5 6 17 25
5 6 18 19
5 6 18 20
5 6 18 22
5 6 18 24
5 6 18 25
5 6 19 20
5 6 19 22
5 6 19 23
5 6 19 24
5 6 19 25
5 6 20 22
5 6 20 23
5 6 20 25
5 6 21 22
5 6 21 23
5 6 21 24
5 6 21 25
5 6 22 23
5 6 22 25
5 6 23 24
5 6 24 25
5 7 9 13
5 7 10 13
5 7 11 13
5 7 13 15
5 7 13 16
5 7 13 18
5 7 13 19
5 7 13 20
5 7 13 21
5 7 13 22
5 7 13 23
5 8 9 13
5 8 10 13
5 9 10 22
5 9 14 17
5 9 17 18
5 9 19 20
5 9 19 22
5 9 21 25
5 10 12 25
5 10 15 16
5 10 16 21
5 10 16 24
5 10 16 25
5 11 12 13
5 11 13 14
5 11 13 15
5 11 13 18
5 11 13 19
5 12 14 21
5 12 15 18
5 12 15 21
5 12 16 23
5 13 21 22
5 14 18 21
5 15 16 20
5 15 22 23
5 16 20 21
5 17 21 23
5 17 23 25
5 17 24 25
5 18 19 20
5 18 19 21
6 8 19 25
6 8 20 21
6 8 20 22
6 8 20 25
6 8 21 22
6 8 21 23
6 8 21 24
6 8 21 25
6 8 22 23
6 10 11 17
6 10 11 18
6 10 11 22
6 11 12 16
6 11 12 17
6 11 12 21
6 11 12 24
6 11 14 15
6 11 14 16
6 11 14 17
6 11 14 18
6 11 14 23
6 11 14 24
6 11 15 17
6 11 18 21
6 15 18 19
6 15 18 20
6 15 18 21
6 15 18 22
6 15 18 23
6 15 18 24
6 15 19 20
6 17 18 20
6 17 18 21
6 17 18 25
6 17 19 20
6 17 19 22
6 17 19 23
6 17 19 24
6 17 19 25
6 17 20 21
6 17 20 22
6 17 20 23
6 17 20 24
6 17 20 25
6 17 21 22
6 17 21 23
6 17 21 24
6 18 22 24
6 18 22 25
6 18 23 24
6 18 23 25
6 18 24 25
6 19 20 21
6 19 20 22
6 19 20 23
6 19 20 24
6 19 20 25
6 19 21 22
6 20 22 25
6 20 23 24
6 20 23 25
6 20 24 25
6 21 22 23
6 21 22 24
6 21 22 25
6 21 23 24
6 21 23 25
6 21 24 25
6 22 23 24
6 22 23 25
6 22 24 25
6 23 24 25
7 8 18 25
7 8 19 20
7 8 19 21
7 8 19 22
7 8 19 24
7 8 20 24
7 8 22 24
7 8 24 25
7 9 11 24
7 9 12 25
7 9 16 21
7 9 16 24
7 9 16 25
7 9 21 24
7 10 11 16
7 10 11 17
7 10 11 20
7 10 11 22
7 10 11 23
7 10 12 13
7 10 12 14
7 10 12 15
7 10 12 17
7 10 12 18
7 10 12 24
7 10 12 25
7 10 13 24
7 10 14 16
7 10 14 24
7 10 15 16
7 10 16 17
7 10 16 18
7 10 16 19
7 10 16 20
7 10 16 23
7 10 16 24
7 10 19 24
7 10 20 24
7 10 21 24
7 11 12 15
7 11 12 16
7 11 12 20
7 11 12 25
7 11 13 16
7 11 14 15
7 11 14 17
7 11 14 18
7 11 14 21
7 11 14 24
7 11 14 25
7 11 15 19
7 11 15 25
7 12 13 14
7 12 13 15
7 12 13 17
7 12 13 18
7 12 13 20
7 12 13 21
7 12 13 22
7 12 13 25
7 12 14 15
7 12 14 17
7 12 14 19
7 12 14 20
7 12 14 21
7 12 14 22
7 12 14 24
7 12 14 25
7 12 15 17
7 12 15 19
7 12 15 20
7 12 15 22
7 12 15 23
7 12 15 24
7 12 15 25
7 12 16 17
7 12 16 18
7 12 16 19
7 12 16 20
7 12 16 22
7 12 16 23
7 12 16 24
7 12 16 25
7 12 17 19
7 12 17 21
7 12 17 22
7 12 17 23
7 12 17 24
7 12 17 25
7 12 18 19
7 12 18 21
7 12 18 22
7 12 18 23
7 12 18 24
7 12 18 25
7 14 15 22
7 14 15 24
7 14 16 17
7 14 16 18
7 14 16 19
7 14 17 18
7 14 17 23
7 15 16 17
7 15 16 18
7 15 16 19
7 15 16 21
7 15 16 22
7 15 16 23
7 15 16 24
7 15 17 18
7 16 17 19
7 16 17 20
8 9 11 14
8 9 11 15
8 9 11 16
8 9 11 18
8 9 11 19
8 9 11 20
8 9 11 21
8 9 11 23
8 9 11 24
8 10 17 22
8 10 17 23
8 10 17 24
8 11 12 16
8 11 12 24
8 11 12 25
9 10 12 14
9 10 14 23
9 10 16 17
9 10 16 18
9 10 18 23
9 10 18 25
9 10 19 20
9 10 19 21
9 10 19 22
9 10 19 23
9 10 19 25
9 10 20 21
9 10 20 22
9 10 20 23
9 10 20 24
9 10 21 22
9 10 21 23
9 10 21 24
9 10 21 25
9 10 22 23
9 10 23 25
9 12 14 16
9 12 15 24
9 12 17 19
9 12 17 25
9 12 19 24
9 12 21 22
9 12 21 24
9 12 22 24
9 14 15 23
9 14 17 19
9 14 21 25
9 14 23 24
9 15 16 19
9 15 19 24
9 15 21 22
9 16 17 21
9 16 21 24
9 16 22 24
9 17 19 23
9 17 19 24
9 17 22 25
9 18 19 25
9 19 22 25
9 21 23 24
9 22 23 24
10 11 13 23
10 12 14 15
10 12 20 21
10 12 22 23
10 15 16 22
10 16 18 20
10 16 21 25
10 17 21 23
10 19 22 23
10 20 21 22
12 14 17 21
12 15 16 19
12 15 16 21
12 15 16 25
12 15 19 22
12 15 20 23
12 16 20 23
12 16 22 24
12 17 20 21
12 17 21 22
12 17 21 24
12 18 22 23
12 20 23 25
12 21 23 24
12 23 24 25
13 16 23 24
14 16 17 19
14 16 18 19
14 17 19 23
14 18 21 24
14 18 23 25
14 20 22 25
14 20 23 24
15 16 18 23
15 17 20 25
15 18 19 25
15 20 22 23
15 21 23 25
16 18 19 22
16 18 20 25
16 18 21 23
16 18 22 24
17 18 20 22
17 18 21 24
17 20 22 25
