0 1 2 3 4 5
1 12 15 21 22 27
1 13 22 23 24 27
2 3 9 16 17 22
2 5 7 14 20 22
2 5 10 12 15 17
2 5 10 25 26 27
2 5 11 15 22 23
2 5 12 14 23 27
2 5 13 16 18 22
2 5 14 15 16 26
2 5 21 22 24 27
2 6 7 9 19 24
2 6 7 12 25 26
2 6 9 18 20 25
2 6 13 17 24 25
2 7 15 19 20 25
2 8 16 21 24 26
2 9 10 13 15 26
2 10 11 21 23 27
2 11 16 17 18 21
2 11 19 22 25 27
2 13 14 19 20 26
2 15 21 22 25 26
2 16 18 19 23 27
3 4 5 6 9 16
3 4 5 7 10 14
3 4 5 8 11 24
3 4 5 12 17 20
3 4 5 13 25 27
3 4 7 9 19 25
3 5 6 12 14 15
3 5 9 14 20 21
3 5 10 23 24 27
3 5 11 15 18 27
3 6 8 9 13 14
3 6 9 11 24 27
3 6 11 12 17 26
3 6 11 13 20 21
3 6 13 15 16 18
3 6 15 20 23 25
3 6 16 19 24 25
3 6 18 21 22 24
3 7 13 14 23 26
3 8 9 12 18 26
3 8 9 20 23 24
3 8 10 14 18 19
3 8 12 15 19 24
3 9 10 17 23 26
3 10 14 22 23 25
3 10 19 22 24 26
3 12 13 14 18 21
3 13 15 21 24 27
3 18 19 20 24 27
4 5 6 8 10 27
4 5 6 14 19 22
4 5 8 13 15 23
4 5 9 11 21 25
4 5 9 15 26 27
4 5 10 17 19 25
4 5 14 16 24 27
4 5 16 17 21 22
4 5 18 20 21 23
4 5 19 21 24 26
4 5 20 22 24 25
4 6 7 8 14 18
4 6 13 17 21 26
4 7 10 13 23 27
4 7 12 14 22 25
4 7 15 16 25 27
4 8 10 18 22 23
4 8 11 12 20 22
4 8 15 18 20 26
4 8 18 24 25 27
4 9 12 16 19 22
4 9 13 21 23 24
4 9 14 16 20 23
4 10 11 14 18 24
4 10 12 13 19 24
4 11 15 19 22 26
4 12 13 16 20 27
4 12 18 19 25 26
4 14 18 21 26 27
5 6 9 11 19 20
5 6 15 16 22 27
5 6 15 17 25 26
5 6 20 22 23 26
5 7 8 17 20 23
5 7 9 11 14 24
5 8 12 13 14 17
5 8 12 19 20 21
5 8 14 21 22 23
5 9 10 12 21 23
5 9 12 19 24 25
5 9 13 17 19 23
5 10 13 14 15 19
5 11 12 15 20 25
5 11 13 15 16 21
5 11 18 24 25 26
5 12 17 21 26 27
5 14 15 21 25 27
5 14 16 19 20 25
5 15 16 17 18 20
6 7 8 10 20 22
6 7 8 16 23 27
6 7 11 15 18 24
6 8 12 17 23 25
6 8 13 18 21 23
6 9 10 12 20 26
6 9 11 13 18 26
6 9 12 14 16 25
6 9 13 16 22 24
6 9 16 17 21 23
6 10 12 18 22 27
6 10 14 15 16 24
6 10 14 19 26 27
6 11 14 21 24 26
6 11 15 17 23 27
6 12 15 16 19 20
6 12 19 21 22 26
6 13 14 15 21 22
6 13 14 20 23 24
6 16 17 20 22 25
7 8 9 17 21 22
7 8 20 21 26 27
7 9 10 11 18 21
7 9 12 15 18 22
7 9 14 15 16 21
7 9 16 17 24 26
7 10 11 12 13 26
7 10 12 17 20 24
7 10 15 19 24 27
7 12 17 19 25 27
7 13 14 24 25 27
7 14 18 20 21 24
7 16 18 20 23 25
7 17 18 21 23 26
8 9 13 15 19 27
8 9 13 20 22 26
8 10 15 20 21 25
8 11 12 25 26 27
8 11 14 16 17 27
8 11 22 23 24 25
8 12 13 15 16 22
8 14 15 19 20 23
8 17 20 24 25 26
9 10 11 16 23 25
9 10 11 20 22 24
9 11 17 22 25 26
9 14 18 22 23 24
10 11 13 15 20 27
10 13 17 18 25 26
10 13 21 22 23 26
10 15 16 19 22 23
14 15 16 17 23 25
