0 1 2 3
1 6 12 15
1 6 12 16
1 6 12 18
1 6 12 19
1 6 12 20
1 6 12 21
1 6 13 14
1 6 13 15
1 6 13 16
1 6 13 17
1 6 13 18
1 6 13 19
1 6 13 20
1 6 13 21
1 6 14 15
1 6 14 16
1 6 14 17
1 6 14 18
1 6 14 19
1 6 14 20
1 6 14 21
1 6 15 16
1 6 15 17
1 6 15 18
1 6 15 19
1 6 15 20
1 6 15 21
1 6 16 17
1 6 16 18
1 6 16 19
1 6 16 20
1 6 16 21
1 6 17 18
1 6 17 19
1 6 17 20
1 6 17 21
1 6 18 19
1 6 18 20
1 6 18 21
1 6 19 20
1 6 19 21
1 6 20 21
1 7 8 9
1 7 8 10
1 7 8 12
1 7 8 14
1 7 8 17
1 7 8 20
1 7 8 21
1 7 9 11
1 7 9 12
1 7 9 13
1 7 9 14
1 7 9 15
1 7 9 16
1 7 9 17
1 7 9 18
1 7 9 20
1 7 9 21
1 7 10 11
1 7 10 13
1 7 10 14
1 7 10 15
1 7 10 16
1 7 10 17
1 7 10 18
1 7 10 19
1 7 10 20
1 7 10 21
1 7 11 12
1 7 11 13
1 7 11 15
1 7 11 16
1 7 11 17
1 7 11 18
1 7 11 19
1 7 11 20
1 7 11 21
1 7 12 13
1 7 12 14
1 7 12 15
1 7 12 16
1 7 12 17
1 7 12 18
1 7 12 19
1 7 12 20
1 7 12 21
1 7 13 14
1 7 13 15
1 7 13 16
1 7 13 17
1 7 13 18
1 7 13 19
1 7 13 20
1 7 13 21
1 7 14 16
1 7 14 17
1 7 14 18
1 7 14 19
1 7 14 21
1 7 15 17
1 7 15 18
1 7 15 19
1 7 15 20
1 7 15 21
1 7 16 17
1 7 16 18
1 7 16 19
1 7 16 20
1 7 16 21
1 7 17 18
1 7 17 19
1 7 17 20
1 7 17 21
1 7 18 19
1 7 18 20
1 7 18 21
1 7 19 20
1 7 19 21
1 8 9 10
1 8 9 11
1 8 9 12
1 8 9 13
1 8 9 15
1 8 9 16
1 8 9 17
1 8 9 18
1 8 9 19
1 8 9 20
1 8 9 21
1 8 10 11
1 8 10 12
1 8 10 13
1 8 10 14
1 8 10 15
1 8 10 16
1 8 10 17
1 8 10 18
1 8 10 19
1 8 10 20
1 8 11 12
1 8 11 13
1 8 11 14
1 8 11 15
1 8 11 16
1 8 11 17
1 8 11 18
1 8 11 19
1 8 11 20
1 8 11 21
1 9 13 15
1 9 14 18
1 10 15 16
1 12 13 15
1 12 14 17
1 12 14 21
1 12 17 19
1 12 17 20
1 12 19 21
1 13 15 21
1 13 19 21
1 14 16 21
1 14 18 21
1 15 16 18
1 15 16 20
1 15 18 21
1 16 18 21
2 6 15 16
2 6 15 17
2 6 16 18
2 6 16 19
2 6 16 20
2 6 16 21
2 6 17 18
2 6 17 19
2 6 17 20
2 6 17 21
2 6 18 19
2 6 18 20
2 6 18 21
2 6 19 20
2 6 19 21
2 6 20 21
2 7 8 9
2 7 8 11
2 7 8 12
2 7 8 14
2 7 8 15
2 7 8 16
2 7 8 18
2 9 12 21
2 9 14 18
2 9 14 19
2 9 14 20
2 9 14 21
2 9 15 16
2 9 15 17
2 9 15 18
2 9 15 19
2 9 15 20
2 9 15 21
2 9 16 17
2 9 16 18
2 9 16 19
2 9 16 20
2 9 17 19
2 9 17 20
2 9 17 21
2 9 18 19
2 9 18 20
2 9 18 21
2 9 19 20
2 9 19 21
2 9 20 21
2 10 11 12
2 10 11 13
2 10 11 14
2 10 11 15
2 10 11 16
2 10 11 17
2 10 11 18
2 10 11 19
2 10 11 20
2 10 12 13
2 10 12 14
2 10 12 15
2 10 12 16
2 10 12 17
2 10 12 18
2 10 12 19
2 10 13 18
2 10 13 21
2 10 14 15
2 10 14 16
2 10 14 17
2 10 14 18
2 10 14 19
2 10 14 20
2 10 14 21
2 10 15 16
2 10 15 17
2 10 15 18
2 10 15 19
2 10 15 20
2 10 15 21
2 10 16 17
2 12 13 14
2 12 16 18
2 14 16 17
2 14 18 21
2 14 19 21
3 4 13 21
3 4 14 20
3 4 15 16
3 4 15 17
3 4 15 18
3 4 15 19
3 4 16 19
3 5 17 18
3 5 17 19
3 5 17 20
3 5 18 19
3 5 18 20
3 5 19 20
3 6 9 11
3 6 9 12
3 6 11 14
3 6 11 16
3 6 11 17
3 6 11 18
3 6 11 19
3 6 11 20
3 6 12 13
3 6 12 14
3 6 12 16
3 6 12 17
3 6 12 19
3 6 13 14
3 6 13 16
3 6 13 17
3 6 13 18
3 6 13 19
3 6 16 20
3 6 16 21
3 6 17 18
3 6 17 19
3 6 17 20
3 6 17 21
3 6 18 19
3 6 18 20
3 6 18 21
3 6 19 20
3 6 19 21
3 6 20 21
3 8 10 13
3 8 10 14
3 8 10 15
3 8 10 16
3 8 10 17
3 8 10 18
3 9 12 21
3 10 13 16
3 12 13 16
3 12 13 19
3 12 13 20
3 12 13 21
3 12 14 15
3 12 15 17
3 12 15 18
3 12 15 19
3 12 15 20
3 12 16 17
3 12 16 18
3 12 16 19
3 12 16 20
3 12 16 21
3 12 17 18
3 12 19 20
3 13 17 19
3 13 17 20
3 13 18 19
3 13 18 20
3 13 19 20
3 14 15 20
3 14 16 17
3 14 16 18
3 14 16 19
3 14 16 20
3 14 17 18
3 14 17 19
3 14 17 20
3 14 18 19
3 14 18 20
3 14 18 21
3 14 19 20
3 15 16 17
3 15 16 18
3 15 16 19
3 15 16 20
3 15 16 21
3 15 17 18
3 15 17 19
3 15 17 20
3 15 17 21
3 15 18 19
3 15 18 20
3 15 18 21
3 15 19 20
3 15 19 21
3 15 20 21
3 16 17 18
3 16 17 19
3 16 17 20
3 16 18 19
3 16 18 20
3 16 19 20
3 17 18 19
3 17 18 20
3 17 19 20
3 18 19 20
4 5 8 9
4 5 8 10
4 5 8 11
4 5 8 12
4 5 8 13
4 5 8 14
4 5 8 17
4 5 8 18
4 5 8 19
4 5 8 20
4 5 9 10
4 5 9 18
4 5 9 19
4 5 9 20
4 5 9 21
4 5 10 11
4 5 10 12
4 5 10 13
4 5 10 14
4 5 10 15
4 5 10 16
4 5 10 17
4 5 10 18
4 5 10 19
4 5 10 20
4 5 10 21
4 5 11 12
4 5 11 13
4 5 11 14
4 5 11 15
4 5 11 16
4 5 11 17
4 5 11 18
4 5 11 19
4 5 11 20
4 5 11 21
4 5 12 13
4 5 12 14
4 5 12 15
4 5 12 16
4 5 12 17
4 5 12 18
4 5 12 19
4 5 12 20
4 5 12 21
4 5 13 14
4 5 13 15
4 5 13 16
4 5 13 17
4 5 13 18
4 5 13 19
4 5 13 20
4 5 13 21
4 5 14 15
4 5 14 16
4 5 14 17
4 5 14 18
4 5 14 19
4 5 14 20
4 5 14 21
4 5 15 16
4 5 15 17
4 5 15 18
4 5 15 19
4 5 15 20
4 5 15 21
4 5 16 17
4 5 16 18
4 5 16 19
4 5 16 20
4 5 16 21
4 5 17 18
4 5 17 19
4 5 17 20
4 5 17 21
4 5 18 19
4 5 18 20
4 5 18 21
4 5 19 20
4 5 19 21
4 5 20 21
4 6 8 13
4 6 8 17
4 6 8 18
4 6 8 20
4 6 9 10
4 7 9 11
4 7 9 12
4 7 9 13
4 7 11 17
4 7 11 18
4 7 11 19
4 7 11 20
4 9 14 18
4 9 14 19
4 9 14 20
4 9 14 21
4 9 15 16
4 9 15 17
4 9 15 18
4 11 13 16
4 11 13 17
4 11 13 18
4 11 13 19
4 11 20 21
4 12 13 14
4 12 13 15
4 12 13 16
4 12 13 17
4 12 13 18
4 12 13 19
4 12 13 20
4 12 13 21
4 12 14 15
4 12 14 16
4 12 14 17
4 12 14 18
4 12 14 19
4 12 14 20
4 12 14 21
4 12 15 16
4 12 15 17
4 12 15 18
4 12 18 21
4 13 14 15
4 13 14 16
4 13 14 17
4 13 14 18
4 13 14 19
4 13 14 20
4 13 14 21
4 13 15 16
4 13 15 17
4 13 15 18
4 13 15 19
4 13 15 20
4 13 15 21
4 13 16 17
4 13 16 18
4 13 16 19
4 13 16 20
4 13 16 21
4 13 17 18
4 13 17 19
4 13 17 20
4 13 17 21
4 13 18 19
4 13 18 20
4 13 18 21
4 13 19 20
4 13 19 21
4 13 20 21
4 14 15 16
4 14 15 17
4 14 15 18
4 14 15 19
4 14 15 20
4 14 15 21
4 14 16 17
4 14 16 18
4 14 16 19
4 14 16 20
4 14 16 21
5 6 17 19
5 6 17 20
5 6 17 21
5 6 18 19
5 6 18 20
5 6 18 21
5 6 19 21
5 6 20 21
5 7 8 9
5 7 8 11
5 7 8 12
5 7 8 13
5 7 8 16
5 7 8 18
5 7 8 19
5 7 8 20
5 7 8 21
5 7 9 11
5 7 9 12
5 7 9 13
5 7 9 17
5 7 9 18
5 7 9 19
5 7 9 20
5 7 9 21
5 7 10 11
5 7 10 13
5 7 11 13
5 7 11 14
5 7 11 15
5 7 11 16
5 7 11 17
5 7 11 20
5 7 12 13
5 7 12 14
5 7 12 16
5 7 13 18
5 7 13 20
5 7 13 21
5 7 14 16
5 7 14 17
5 7 14 19
5 7 14 20
5 7 14 21
5 7 16 17
5 7 16 18
5 7 16 19
5 7 16 21
5 7 17 18
5 7 17 20
5 9 10 11
5 9 10 12
5 9 10 15
5 9 10 16
5 9 10 17
5 9 10 18
5 9 10 19
5 9 10 21
5 9 11 12
5 9 11 15
5 9 11 16
5 9 11 17
5 9 11 18
5 9 11 19
5 9 11 21
5 9 17 19
5 10 14 16
5 11 12 20
5 11 16 20
5 11 17 20
5 11 18 20
5 11 19 20
5 11 20 21
5 13 16 21
5 13 18 19
5 13 18 21
5 13 20 21
5 19 20 21
6 7 10 11
6 7 11 12
6 7 11 13
6 7 11 14
6 7 11 16
6 7 11 17
6 7 11 18
6 7 11 19
6 7 11 20
6 7 11 21
6 8 9 11
6 8 9 15
6 8 11 13
6 8 11 14
6 8 11 15
6 8 11 17
6 8 11 19
6 8 11 20
6 8 11 21
6 8 12 14
6 8 12 20
6 8 14 20
6 8 14 21
6 8 19 21
6 9 10 11
6 9 11 19
6 9 11 20
6 9 11 21
6 10 11 12
6 10 11 14
6 10 11 15
6 10 12 14
6 10 13 15
6 10 14 15
6 10 14 17
6 10 14 18
6 10 14 19
6 10 14 20
6 10 14 21
6 10 15 16
6 10 15 17
6 10 15 18
6 11 14 15
6 11 14 16
6 11 14 17
6 11 14 18
6 11 14 19
6 11 14 20
6 11 15 16
6 11 15 18
6 11 15 19
6 11 15 20
6 11 15 21
6 11 20 21
6 12 14 15
6 12 14 16
6 12 14 17
6 12 14 18
6 12 14 19
6 12 14 20
6 12 15 16
6 12 15 19
6 12 15 20
6 12 15 21
6 13 14 15
6 13 15 16
6 13 15 17
6 13 15 19
6 13 15 20
6 15 16 20
6 15 16 21
6 15 17 21
6 15 18 21
6 15 19 21
6 15 20 21
6 16 17 20
6 16 17 21
6 16 18 21
6 16 19 21
6 17 19 21
6 17 20 21
6 18 19 21
6 18 20 21
6 19 20 21
7 8 9 10
7 8 9 11
7 8 9 12
7 8 9 13
7 8 9 15
7 8 9 19
7 8 10 11
7 8 10 12
7 8 10 17
7 8 10 18
7 8 10 19
7 8 10 20
7 8 17 19
7 8 17 20
7 9 10 18
7 9 11 12
7 9 11 13
7 9 11 16
7 9 11 17
7 9 11 18
7 9 11 19
7 9 11 20
7 9 11 21
7 9 12 13
7 9 12 21
7 9 13 21
7 9 14 21
7 9 16 21
7 10 14 21
7 11 13 21
8 9 10 11
8 9 10 13
8 9 10 14
8 9 10 15
8 9 10 16
8 9 10 18
8 9 10 19
8 9 10 20
8 9 11 12
8 9 11 13
8 9 11 14
8 9 11 15
8 9 13 18
8 9 13 19
8 9 13 20
8 9 13 21
8 9 14 15
8 9 14 16
8 9 14 17
8 9 14 18
8 9 14 19
8 9 14 21
8 9 15 16
8 9 15 17
8 9 15 18
8 9 15 19
8 9 15 20
8 9 15 21
8 9 16 18
8 9 16 19
8 9 16 20
8 9 17 18
8 9 17 19
8 9 17 20
8 9 17 21
8 9 18 19
8 9 18 20
8 9 18 21
8 9 19 20
8 9 19 21
8 9 20 21
8 10 11 12
8 10 11 13
8 10 11 14
8 10 11 16
8 10 11 17
8 10 11 18
8 10 11 19
8 10 11 20
8 10 11 21
8 10 12 13
8 10 12 14
8 10 12 15
8 10 12 16
8 10 12 17
8 10 12 19
8 10 12 20
8 10 12 21
8 10 13 14
8 10 13 15
8 10 13 16
8 10 13 17
8 10 13 18
8 10 13 19
8 10 13 20
8 11 16 19
8 11 16 20
8 11 16 21
8 11 17 18
8 11 17 19
9 10 12 13
9 10 20 21
9 12 13 21
9 12 15 20
9 12 18 21
9 12 19 21
9 15 18 21
10 12 15 19
10 12 16 19
10 12 17 18
10 13 14 16
10 13 17 19
10 17 19 21
11 12 14 16
11 12 16 18
11 12 19 21
11 12 20 21
12 13 15 17
12 13 15 21
12 14 15 16
12 14 17 19
12 14 17 20
12 15 19 21
12 16 17 20
12 17 20 21
13 14 17 19
13 14 17 20
13 14 17 21
13 16 17 18
13 16 17 19
13 16 17 21
13 16 18 20
14 15 16 20
14 15 18 21
14 17 20 21
