0 1 2 3 4 5 6 7 8 9 10 11 12
0 2 3 7 8 10 11 14 15 16 20 21 23
0 2 3 7 8 10 12 13 14 17 19 22 23
0 2 3 7 8 12 13 14 18 20 21 22 23
0 2 3 7 11 12 13 14 15 17 19 20 22
0 2 3 7 12 14 15 16 18 19 20 21 22
0 2 4 7 8 11 13 15 16 18 20 22 23
0 2 4 7 9 13 14 16 17 18 20 21 23
0 2 4 7 11 12 14 17 18 20 21 22 23
0 2 5 6 7 8 12 14 15 17 20 21 23
0 2 5 6 7 12 13 15 16 17 18 19 21
0 2 5 6 8 9 12 13 14 15 16 19 21
0 2 5 6 8 10 11 12 14 16 17 20 23
0 2 5 6 8 10 11 13 15 16 17 21 23
0 2 5 6 8 10 11 14 15 16 18 22 23
0 2 5 6 8 10 12 13 14 15 18 20 21
0 2 5 6 10 13 14 15 16 17 19 20 21
0 2 5 6 11 13 14 15 16 19 20 22 23
0 2 5 7 8 11 12 15 16 18 19 20 21
0 2 5 7 9 10 12 14 15 16 18 19 21
0 2 5 7 10 12 13 14 15 17 18 19 20
0 2 5 8 9 13 14 16 17 18 19 20 21
0 2 5 8 10 12 13 15 16 19 20 21 23
0 2 5 11 13 14 15 16 17 18 21 22 23
0 2 6 7 8 9 10 11 12 14 15 18 21
0 2 6 7 8 9 10 13 14 17 18 21 23
0 2 6 7 8 13 14 16 17 19 21 22 23
0 2 6 8 9 10 11 15 16 17 19 22 23
0 2 6 8 12 14 15 16 17 18 19 20 21
0 2 6 10 11 12 14 15 17 18 19 20 23
0 2 7 8 9 10 12 15 16 19 20 21 22
0 2 7 8 9 12 13 17 18 19 21 22 23
0 2 7 8 10 11 12 13 14 16 17 18 20
0 2 7 8 10 11 12 13 15 19 20 22 23
0 2 7 9 10 13 15 17 18 19 20 21 23
0 2 7 10 11 13 16 17 18 20 21 22 23
0 2 8 9 10 11 12 13 14 15 16 20 23
0 2 8 9 11 12 13 14 15 17 18 20 21
0 2 8 10 11 13 15 16 18 19 21 22 23
0 2 9 10 11 12 14 15 16 17 18 20 22
0 2 9 10 12 13 14 16 17 19 21 22 23
0 3 4 5 6 9 13 15 16 17 18 19 23
0 3 4 6 8 9 11 12 17 19 20 22 23
0 3 4 7 8 9 10 13 14 18 19 22 23
0 3 5 6 7 8 10 11 13 15 20 21 23
0 3 5 6 7 8 11 15 17 18 19 21 23
0 3 5 6 7 9 10 11 13 14 17 18 19
0 3 5 6 7 10 11 12 13 14 16 19 23
0 3 5 6 7 10 11 13 14 15 18 21 22
0 3 5 6 7 10 12 14 15 16 17 19 21
0 3 5 6 8 9 10 12 13 14 15 18 19
0 3 5 6 8 9 11 12 14 17 18 20 23
0 3 5 6 8 10 11 14 17 18 19 22 23
0 3 5 6 8 11 12 17 18 19 20 21 22
0 3 5 7 8 9 10 12 14 16 18 21 23
0 3 5 7 8 10 11 12 13 14 15 19 21
0 3 5 7 8 11 13 14 15 16 19 22 23
0 3 5 7 8 13 14 15 16 17 18 20 23
0 3 5 7 9 10 14 16 17 18 19 20 22
0 3 5 7 9 11 12 14 16 17 18 21 22
0 3 5 7 10 11 12 14 15 16 18 22 23
0 3 5 7 10 13 14 15 16 19 20 21 22
0 3 5 8 9 11 12 13 14 15 16 17 21
0 3 5 8 9 12 13 14 15 19 20 21 22
0 3 5 8 10 11 13 17 19 20 21 22 23
0 3 5 9 10 13 14 15 17 18 19 21 23
0 3 5 9 11 13 14 16 17 18 19 22 23
0 3 6 8 9 10 11 14 16 17 18 20 21
0 3 6 9 10 11 12 13 14 15 17 18 22
0 3 6 9 10 12 13 14 16 17 18 19 23
0 3 7 8 9 10 11 14 15 18 19 21 23
0 3 7 9 11 12 15 17 18 19 20 21 23
0 3 7 10 11 13 14 16 17 18 19 20 21
0 3 8 9 10 11 13 16 17 18 19 21 23
0 4 5 6 8 9 10 11 15 16 18 20 21
0 4 5 6 9 10 11 14 16 17 19 21 23
0 4 5 7 8 9 10 12 16 17 19 20 22
0 4 5 7 8 9 11 12 13 14 16 20 22
0 4 5 7 8 9 11 13 16 18 19 21 22
0 4 5 7 8 9 12 15 16 17 18 21 22
0 4 5 7 8 10 12 14 16 19 21 22 23
0 4 5 7 8 11 13 14 15 16 17 18 19
0 4 5 7 8 11 13 17 18 19 20 22 23
0 4 5 7 8 12 13 14 16 17 18 22 23
0 4 5 7 9 10 11 12 14 18 19 22 23
0 4 5 7 9 10 13 15 17 19 21 22 23
0 4 5 7 9 11 12 13 14 16 17 19 21
0 4 5 7 9 11 12 14 15 16 18 19 20
0 4 5 7 10 13 14 15 16 17 18 20 22
0 4 6 7 8 13 14 16 17 18 19 20 23
0 4 6 8 10 11 12 14 15 18 19 20 21
0 4 6 10 11 12 13 14 15 17 19 21 23
0 4 7 8 9 10 14 15 17 20 21 22 23
0 4 7 8 9 11 12 14 15 18 20 22 23
0 4 7 8 10 11 14 15 16 17 19 20 23
0 4 7 8 10 12 13 14 15 18 19 21 22
0 4 7 9 10 12 13 16 17 18 19 21 22
0 4 7 9 11 12 13 15 16 19 20 22 23
0 4 7 10 11 12 13 14 15 17 20 21 22
0 4 7 12 13 14 16 18 19 20 21 22 23
0 4 8 9 10 11 12 13 14 16 17 19 20
0 4 8 9 10 11 12 13 16 18 20 22 23
0 4 8 9 10 11 12 14 15 16 17 18 21
0 4 8 9 12 13 14 15 16 18 19 20 21
0 4 8 11 15 16 17 18 19 20 21 22 23
0 4 9 10 11 13 17 18 19 20 21 22 23
0 5 6 7 8 9 10 11 12 15 20 22 23
0 5 6 7 8 9 10 12 13 14 16 18 20
0 5 6 7 8 9 11 12 13 15 17 18 22
0 5 6 7 8 9 11 14 15 16 19 21 23
0 5 6 7 8 9 13 14 15 17 19 22 23
0 5 6 7 8 10 11 12 15 16 17 18 20
0 5 6 7 8 11 12 13 14 18 20 21 23
0 5 6 7 9 10 11 12 13 14 17 20 22
0 5 6 7 9 10 12 14 15 16 17 20 23
0 5 6 7 9 12 13 14 16 18 19 22 23
0 5 6 7 10 11 12 14 17 18 19 21 22
0 5 6 7 11 12 13 14 15 16 17 19 22
0 5 6 7 11 12 15 16 18 20 21 22 23
0 5 6 9 12 13 14 15 17 18 19 21 22
0 5 6 10 11 12 13 16 18 19 21 22 23
0 5 6 10 11 13 15 16 17 18 20 22 23
0 5 7 8 9 10 11 13 15 16 17 18 23
0 5 7 8 9 10 12 13 14 17 18 19 23
0 5 7 8 10 11 12 13 16 17 18 21 22
0 5 7 8 10 11 12 14 15 16 17 21 23
0 5 7 8 10 13 15 16 18 19 20 22 23
0 5 7 8 11 12 14 16 17 18 19 20 22
0 5 7 9 10 14 15 18 19 20 21 22 23
0 5 7 9 11 13 15 16 17 19 20 21 23
0 5 8 9 10 11 12 13 15 17 20 21 22
0 5 8 9 10 14 15 16 17 18 20 21 23
0 5 8 9 12 13 15 16 17 18 19 21 23
0 5 8 10 11 12 15 18 19 20 21 22 23
0 5 9 11 12 13 15 16 17 18 19 20 22
0 6 7 8 9 10 11 12 14 16 19 21 22
0 6 7 8 9 10 11 12 14 17 18 19 20
0 6 7 8 9 12 13 14 15 16 20 22 23
0 6 7 8 9 15 16 17 18 19 20 21 23
0 6 7 8 10 12 13 15 16 17 19 20 21
0 6 7 8 11 12 13 14 17 19 20 22 23
0 6 7 9 10 11 12 13 16 18 19 20 23
0 6 7 10 11 13 14 16 19 20 21 22 23
0 6 8 9 10 11 13 15 16 18 19 20 22
0 6 8 9 11 13 14 16 17 18 20 22 23
0 6 10 11 12 15 16 17 19 20 21 22 23
0 7 8 9 10 13 14 15 17 18 19 20 22
0 7 8 9 11 13 15 16 17 18 20 21 22
0 8 9 10 11 12 13 14 19 20 21 22 23
1 2 3 5 6 7 8 10 14 19 20 21 23
1 2 3 5 6 7 9 11 12 13 14 20 23
1 2 3 5 6 7 9 15 17 18 19 20 23
1 2 3 5 6 7 12 13 14 16 18 20 22
1 2 3 5 6 8 9 13 14 16 18 19 20
1 2 3 5 6 8 10 11 13 17 19 20 23
1 2 3 5 6 8 15 17 18 20 21 22 23
1 2 3 5 6 9 10 14 15 17 18 20 21
1 2 3 5 6 10 11 12 15 16 18 20 22
1 2 3 5 6 10 11 13 14 15 17 20 22
1 2 3 5 6 10 12 14 16 17 18 19 20
1 2 3 5 7 8 9 10 11 12 17 18 20
1 2 3 5 7 8 9 12 14 19 20 22 23
1 2 3 5 7 8 10 11 12 13 15 19 22
1 2 3 5 7 8 13 14 15 19 20 21 22
1 2 3 5 7 9 10 12 13 15 20 21 23
1 2 3 5 7 9 10 13 16 17 20 21 22
1 2 3 5 7 9 11 14 15 17 20 21 23
1 2 3 5 7 10 11 12 15 16 18 21 23
1 2 3 5 7 11 12 15 17 18 19 22 23
1 2 3 5 7 12 14 15 16 17 20 21 22
1 2 3 5 8 10 12 13 14 20 21 22 23
1 2 3 5 8 10 14 16 17 19 20 22 23
1 2 3 5 8 11 12 14 15 17 20 22 23
1 2 3 5 9 11 12 14 16 19 20 21 23
1 2 3 5 9 12 13 15 18 19 20 21 22
1 2 3 5 10 11 12 13 15 17 18 20 23
1 2 3 5 10 11 13 16 17 18 19 21 23
1 2 3 6 7 8 11 12 14 16 20 22 23
1 2 3 6 7 9 10 15 16 17 19 20 22
1 2 3 6 7 10 12 15 18 19 20 22 23
1 2 3 6 7 10 13 14 15 16 17 20 21
1 2 3 6 7 10 16 17 18 20 21 22 23
1 2 3 6 8 9 10 11 12 15 16 17 19
1 2 3 6 8 10 11 12 15 18 20 21 23
1 2 3 6 8 10 11 13 14 15 18 19 20
1 2 3 6 8 12 13 14 18 19 20 22 23
1 2 3 6 8 12 14 15 17 19 20 21 23
1 2 3 6 10 11 12 13 14 16 20 21 22
1 2 3 7 8 9 10 14 15 17 19 20 21
1 2 3 7 8 9 11 12 14 18 20 21 23
1 2 3 7 8 9 11 12 15 17 19 20 22
1 2 3 7 8 10 11 15 16 17 19 21 23
1 2 3 7 10 11 12 13 15 17 20 21 22
1 2 3 7 10 11 12 14 15 17 19 20 23
1 2 3 7 10 13 15 16 18 19 20 21 23
1 2 3 8 9 10 11 13 14 16 17 18 20
1 2 3 8 9 12 14 15 16 17 18 20 21
1 2 3 10 12 15 16 17 19 20 21 22 23
1 2 4 5 6 8 9 10 11 15 18 20 23
1 2 4 5 6 8 9 16 17 18 20 22 23
1 2 4 5 6 9 10 15 16 17 18 19 20
1 2 4 5 6 9 11 13 17 19 20 21 23
1 2 4 5 7 8 10 11 12 13 16 20 22
1 2 4 5 7 9 10 15 16 20 21 22 23
1 2 4 5 8 9 10 12 15 16 19 20 21
1 2 4 5 8 10 12 13 14 15 19 20 23
1 2 4 5 9 12 13 15 16 17 20 21 23
1 2 4 6 7 8 9 11 17 19 20 21 22
1 2 4 6 7 9 10 12 13 17 18 20 22
1 2 4 6 7 9 10 13 16 17 19 20 21
1 2 4 6 7 9 12 13 15 16 18 20 23
1 2 4 6 7 11 13 16 17 19 20 22 23
1 2 4 6 8 9 11 12 16 17 18 19 20
1 2 4 6 8 9 11 13 15 17 18 20 21
1 2 4 6 8 11 12 13 15 18 20 22 23
1 2 4 6 9 10 11 16 17 18 20 21 23
1 2 4 7 8 9 10 12 15 18 20 21 22
1 2 4 7 8 11 13 14 17 19 20 21 23
1 2 4 7 9 11 13 15 17 20 21 22 23
1 2 4 7 9 12 16 17 18 19 20 21 23
1 2 4 7 10 11 15 16 17 18 19 20 23
1 2 4 8 9 10 13 18 19 20 21 22 23
1 2 4 8 10 12 13 15 16 17 18 20 23
1 2 4 9 10 11 12 15 16 19 20 22 23
1 2 5 6 7 8 9 12 13 14 15 20 22
1 2 5 6 7 8 10 12 13 14 18 20 23
1 2 5 6 7 8 11 14 15 16 17 20 23
1 2 5 6 7 8 12 16 17 18 19 20 23
1 2 5 6 7 11 12 13 15 18 19 21 22
1 2 5 6 8 9 10 12 16 17 18 21 22
1 2 5 6 8 9 12 14 17 18 19 20 21
1 2 5 6 8 10 11 12 13 18 19 22 23
1 2 5 6 8 10 11 12 14 16 17 19 21
1 2 5 6 8 10 12 15 16 18 19 21 23
1 2 5 6 8 11 12 15 17 19 21 22 23
1 2 5 6 9 10 11 14 17 18 20 22 23
1 2 5 6 9 10 12 13 15 16 21 22 23
1 2 5 6 9 11 12 16 17 18 19 22 23
1 2 5 6 10 13 14 15 16 18 19 20 23
1 2 5 7 8 10 11 13 14 15 16 18 19
1 2 5 7 8 11 12 14 16 18 19 21 23
1 2 5 7 8 14 17 18 19 20 21 22 23
1 2 5 7 9 10 14 15 17 18 21 22 23
1 2 5 7 13 14 15 16 17 19 20 21 23
1 2 5 8 10 14 15 16 17 18 20 21 22
1 2 6 8 10 11 13 15 17 20 21 22 23
1 2 6 8 10 11 13 16 18 19 20 21 23
1 2 6 9 10 11 12 14 15 16 17 20 21
1 2 6 9 12 13 15 16 17 18 20 21 22
1 3 4 5 6 7 8 10 12 13 14 15 17
1 3 4 5 6 7 8 10 12 14 18 22 23
1 3 4 5 6 7 9 10 14 16 18 19 22
1 3 4 5 6 7 10 11 14 18 19 20 21
1 3 4 5 6 7 10 12 15 16 21 22 23
1 3 4 5 6 7 11 13 15 16 17 20 21
1 3 4 6 7 8 9 11 13 14 17 20 21
1 3 4 6 8 9 10 11 13 15 16 17 22
1 3 4 6 9 10 11 12 16 18 19 20 22
1 3 4 6 9 12 13 14 15 18 19 21 23
1 3 5 6 7 8 9 11 12 14 18 20 22
1 3 5 6 7 8 11 12 15 20 21 22 23
1 3 5 6 9 11 12 14 15 16 17 19 22
1 3 5 6 9 13 14 15 16 20 21 22 23
1 3 6 7 8 9 11 15 16 17 20 22 23
1 3 6 7 8 9 12 13 14 20 21 22 23
1 3 7 8 9 13 15 16 18 20 21 22 23
1 4 5 6 7 8 11 13 14 16 21 22 23
1 4 5 6 7 9 11 12 13 15 20 21 22
1 4 5 6 8 9 10 13 17 18 20 21 22
1 4 5 6 8 10 11 14 15 18 20 21 22
1 4 5 6 8 10 11 15 16 17 20 22 23
1 4 5 6 8 14 16 18 19 20 21 22 23
1 4 5 6 9 11 12 14 17 18 19 20 22
1 4 5 6 9 11 13 14 15 17 20 22 23
1 4 5 6 10 11 12 13 15 17 18 20 22
1 4 5 7 8 9 11 14 15 17 20 21 22
1 4 5 7 8 10 11 13 15 19 20 22 23
1 4 5 7 8 12 13 16 18 19 21 22 23
1 4 5 7 9 10 12 13 14 19 20 21 22
1 4 5 7 10 11 12 14 16 18 19 20 22
1 4 5 8 9 12 13 14 15 17 19 20 22
1 4 5 9 10 14 16 17 18 20 21 22 23
1 4 6 7 8 9 10 11 14 16 20 21 22
1 4 6 7 8 9 11 12 13 16 18 21 22
1 4 6 7 8 9 11 14 18 19 21 22 23
1 4 6 7 8 11 13 14 16 18 19 20 22
1 4 6 7 9 12 15 16 17 18 19 21 22
1 4 6 8 11 12 13 14 16 18 19 21 23
1 4 6 9 12 13 16 18 19 20 21 22 23
1 4 6 10 12 13 14 15 16 18 19 20 22
1 4 7 8 9 10 11 12 14 18 19 20 21
1 4 7 8 9 10 12 13 14 16 18 19 22
1 4 7 8 10 13 15 16 17 18 19 21 23
1 4 7 9 10 11 12 14 15 17 18 19 22
1 4 7 10 12 13 14 17 18 19 20 21 23
1 4 8 9 10 11 12 13 14 17 18 19 23
1 4 8 9 10 11 12 13 16 19 20 21 22
1 4 8 9 11 12 13 14 15 17 18 21 22
1 4 8 10 11 13 14 15 16 19 21 22 23
1 4 8 10 12 14 16 17 18 19 21 22 23
1 6 7 9 10 13 14 16 17 19 20 22 23
2 3 4 5 6 8 9 11 13 15 19 20 23
2 3 4 5 6 8 10 15 18 19 21 22 23
2 3 4 5 6 8 14 15 17 18 19 20 23
2 3 4 5 6 9 11 14 16 17 18 20 23
2 3 4 5 7 9 10 14 16 18 21 22 23
2 3 4 7 8 9 11 14 15 16 19 21 22
2 3 4 8 10 11 12 14 16 17 19 21 22
2 3 4 8 10 11 13 15 16 17 18 19 23
2 3 4 9 10 11 12 13 14 15 16 17 22
2 3 6 7 10 12 14 16 17 18 19 22 23
2 3 6 9 10 11 13 14 16 17 19 22 23
2 3 6 9 11 12 13 15 17 19 20 21 22
2 3 8 9 11 12 14 15 16 18 19 22 23
2 7 9 11 12 15 16 17 18 19 21 22 23
3 4 5 6 9 10 11 12 15 16 19 21 22
3 4 5 6 10 12 14 15 17 19 20 21 22
3 4 5 7 8 9 11 13 15 20 21 22 23
3 4 5 7 8 10 11 14 18 19 21 22 23
3 4 5 7 9 10 15 16 17 18 20 21 22
3 4 5 10 11 14 15 16 17 18 19 20 21
3 4 6 7 8 9 10 11 16 17 18 19 21
3 4 6 7 9 10 11 12 14 16 18 22 23
3 4 6 7 9 10 11 13 14 15 16 19 23
3 4 6 7 9 10 12 13 17 18 19 21 23
3 4 6 7 9 11 12 15 16 18 20 21 23
3 4 6 7 9 12 13 14 15 16 17 18 23
3 4 6 7 10 12 14 15 16 18 19 21 22
3 4 6 7 10 15 16 17 18 19 20 21 23
3 4 6 7 11 14 17 18 19 20 21 22 23
3 4 7 8 9 10 11 15 17 18 20 21 23
3 4 7 8 9 12 13 16 17 18 19 20 21
3 4 7 9 10 11 12 14 15 18 19 20 23
3 4 8 9 10 14 16 17 18 19 20 21 23
3 5 6 7 8 9 10 12 13 14 15 20 23
3 5 6 7 8 9 11 16 17 19 20 21 23
3 5 6 7 9 10 13 15 18 19 20 21 22
3 5 6 7 9 11 12 13 14 16 21 22 23
3 5 6 7 9 11 13 14 15 17 20 21 22
3 5 6 8 9 11 12 13 14 18 19 22 23
3 5 6 8 10 11 12 13 14 17 20 21 23
3 5 6 8 10 11 12 13 15 18 21 22 23
3 5 6 8 10 11 12 13 16 17 19 22 23
3 5 7 8 9 10 11 12 13 18 20 22 23
3 5 7 8 11 13 14 16 17 18 19 21 22
3 6 8 9 10 11 12 13 14 15 16 18 23
3 6 8 10 11 13 14 15 17 19 21 22 23
3 7 8 9 11 12 13 14 15 19 20 22 23
3 7 9 10 12 13 14 15 16 17 18 21 22
3 9 10 11 12 13 14 15 16 19 20 21 22
4 5 7 8 9 10 11 12 13 14 15 20 21
4 5 7 8 9 10 12 17 18 20 21 22 23
4 5 7 8 9 10 14 16 17 18 19 22 23
4 5 7 8 10 11 12 16 17 18 19 21 23
4 5 7 9 10 11 13 14 15 18 19 21 23
4 5 7 10 12 13 15 17 18 19 20 21 22
4 5 8 9 10 12 13 14 16 17 20 21 23
4 5 8 10 12 15 16 17 19 20 21 22 23
4 5 9 11 12 13 16 17 18 19 21 22 23
4 6 8 9 10 11 12 13 14 17 20 21 22
4 6 8 9 10 11 12 13 15 16 17 19 23
4 6 9 10 11 12 15 17 18 19 20 21 22
4 6 9 10 11 13 14 16 17 18 21 22 23
4 6 9 11 13 15 16 17 18 19 20 21 23
4 7 8 9 10 11 12 14 15 16 19 21 23
4 7 8 9 11 12 13 14 16 18 20 21 23
4 7 8 9 12 13 14 15 16 17 20 21 22
4 7 9 10 11 12 14 16 17 19 20 21 22
4 7 9 10 11 13 14 15 17 19 20 22 23
4 8 9 10 13 15 16 17 18 19 20 21 22
4 8 9 11 13 14 16 17 19 20 21 22 23
5 6 7 8 9 10 13 15 16 17 18 19 21
5 6 7 8 9 11 12 13 14 15 17 19 21
5 6 7 9 10 11 12 13 15 17 18 21 23
5 6 7 9 11 14 15 16 17 18 19 20 23
5 6 7 11 13 15 16 17 18 19 21 22 23
5 7 8 9 10 11 12 13 16 19 21 22 23
5 7 8 9 10 11 14 15 16 18 19 21 22
6 7 8 10 12 13 16 17 18 19 21 22 23
6 7 9 10 11 12 13 14 15 19 21 22 23
6 7 9 10 11 13 14 15 17 18 19 20 21
6 7 9 12 13 14 16 17 18 20 21 22 23
6 8 10 12 13 14 15 18 19 20 21 22 23
7 8 10 11 12 13 14 17 18 20 21 22 23
