0 1 2 3 4 5 6
4 7 8 12 14 20 21
4 7 8 13 18 20 22
4 7 8 15 17 23 25
4 7 9 13 18 19 23
4 7 12 17 19 21 25
4 7 13 14 22 23 24
4 7 14 17 18 21 23
4 8 9 10 15 16 17
4 8 9 11 18 21 24
4 8 10 11 19 24 25
4 8 12 16 18 19 25
4 8 12 17 19 23 24
4 8 14 18 19 21 22
4 9 10 11 17 21 25
4 9 10 12 18 20 21
4 9 10 15 19 20 22
4 9 12 13 14 16 25
4 10 11 16 20 23 25
4 10 14 15 16 19 21
4 10 16 17 20 21 24
4 11 12 13 18 20 25
4 11 12 16 17 24 25
4 11 13 19 21 22 23
4 11 14 17 19 22 25
4 14 15 18 22 23 25
5 6 7 9 15 18 22
5 6 8 10 12 15 21
5 6 11 12 19 21 23
5 6 12 13 15 22 25
5 6 13 14 16 21 23
5 7 18 19 20 22 24
5 8 9 11 14 15 20
5 8 9 12 18 23 25
5 8 9 16 21 23 24
5 8 10 14 17 22 23
5 8 10 16 19 20 25
5 8 11 13 18 20 23
5 9 12 13 15 18 21
5 9 13 14 16 17 19
5 9 14 19 23 24 25
5 9 16 18 19 21 22
5 10 11 12 17 21 24
5 10 12 14 15 23 24
5 10 12 14 19 21 22
5 10 15 19 20 21 24
5 11 12 15 16 17 23
5 11 14 16 20 22 23
5 11 17 20 22 24 25
5 12 13 16 18 19 23
5 12 17 19 20 23 25
5 13 14 17 18 20 21
5 13 15 16 21 22 24
6 7 8 9 12 19 24
6 8 10 11 12 13 18
6 8 11 12 17 21 25
6 9 12 14 18 21 25
6 9 14 16 17 18 23
6 10 12 14 15 19 25
8 10 15 17 18 20 22
9 10 13 20 21 24 25
10 12 13 14 15 17 18
10 14 15 17 20 24 25
11 13 16 17 18 23 25
12 13 15 17 20 23 24
