0 1 2 3 4
3 8 14 16 25
3 8 14 18 23
3 10 17 19 23
3 11 12 16 20
3 11 12 21 25
3 11 13 16 21
3 11 13 20 25
3 11 14 16 22
3 11 15 16 23
3 11 15 18 25
3 13 14 16 20
3 13 14 21 25
3 13 15 16 17
3 13 17 19 20
3 13 19 21 24
3 13 19 22 23
3 14 15 16 18
3 14 15 23 25
3 14 18 19 20
3 14 19 21 23
3 14 19 22 24
3 15 17 18 19
3 15 19 21 22
3 15 19 23 24
3 16 17 18 20
3 16 17 21 23
3 16 18 21 24
3 16 18 22 23
3 16 20 23 24
3 17 18 21 25
3 17 20 23 25
3 18 20 24 25
3 21 23 24 25
4 5 7 9 23
4 5 7 14 20
4 5 7 16 18
4 5 8 9 24
4 5 8 13 20
4 5 8 16 17
4 5 10 13 14
4 5 10 17 18
4 5 11 13 15
4 5 11 17 19
4 5 12 14 15
4 5 12 18 19
4 5 12 22 23
4 5 14 17 22
4 5 14 19 24
4 6 12 13 15
4 6 12 17 19
4 6 15 16 25
4 7 14 19 22
4 8 9 18 19
4 8 9 22 23
4 8 10 13 15
4 8 10 17 19
4 8 11 17 18
4 8 13 16 25
4 8 13 18 23
4 8 15 17 22
4 8 15 18 21
4 8 17 20 25
4 9 10 16 19
4 9 13 16 24
4 9 14 16 23
4 9 19 20 22
4 10 11 13 20
4 10 11 16 17
4 10 11 24 25
4 10 12 16 18
4 10 12 23 25
4 10 13 16 23
4 10 15 16 21
4 10 17 20 23
4 10 18 20 24
4 10 19 20 21
4 11 12 22 25
4 11 13 16 22
4 11 17 20 22
4 12 14 19 25
4 12 15 16 23
4 12 15 18 25
4 12 17 20 21
4 12 18 20 22
4 13 14 15 20
4 13 14 16 19
4 13 14 22 25
4 13 15 16 18
4 13 18 19 20
4 13 20 21 24
4 13 20 22 23
4 14 15 24 25
4 15 20 23 24
4 16 17 21 24
4 16 17 22 23
4 16 18 21 23
4 16 18 22 24
4 16 19 23 24
4 17 18 22 25
5 6 7 14 22
5 6 9 15 25
5 6 10 11 14
5 6 14 18 19
5 7 8 14 24
5 7 8 19 25
5 7 13 17 18
5 7 20 23 25
5 8 9 18 22
5 8 11 12 14
5 8 11 17 23
5 8 11 20 22
5 8 12 16 25
5 8 12 18 23
5 8 12 19 22
5 8 14 17 18
5 9 10 16 22
5 10 11 13 21
5 10 11 16 24
5 10 12 14 21
5 10 12 16 23
5 10 14 16 17
5 10 14 24 25
5 10 17 21 23
5 10 18 21 24
5 10 20 21 22
5 11 12 15 21
5 11 12 16 22
5 11 12 19 25
5 11 14 16 20
5 11 15 24 25
5 11 20 21 23
5 12 14 22 25
5 12 18 21 22
5 12 19 21 23
5 13 14 15 21
5 13 15 16 23
5 14 17 19 21
5 14 18 20 21
5 14 21 22 24
5 15 17 18 21
5 15 19 20 21
5 15 21 23 24
5 16 17 20 24
5 16 22 23 24
5 17 18 19 25
5 17 22 23 25
5 18 22 24 25
5 19 23 24 25
6 7 9 10 14
6 7 10 12 15
6 7 11 12 14
6 7 14 17 18
6 7 15 18 20
6 7 18 22 25
6 8 9 10 13
6 8 9 12 15
6 8 9 18 21
6 8 9 20 23
6 8 10 17 21
6 8 10 19 23
6 8 11 18 23
6 8 13 17 18
6 8 15 17 20
6 8 15 18 19
6 9 10 15 22
6 9 14 16 17
6 9 18 22 23
6 10 17 22 23
6 10 19 21 22
6 11 20 22 23
6 12 14 21 25
6 12 15 16 17
6 12 20 22 24
6 13 15 16 24
6 13 17 20 22
6 13 18 19 22
6 15 17 18 22
6 15 19 20 22
6 15 22 23 24
6 16 17 19 24
6 16 17 20 23
6 16 18 19 23
7 8 10 11 14
7 8 10 16 25
7 8 10 19 22
7 9 10 15 23
7 9 10 16 24
7 9 11 16 21
7 9 12 16 22
7 9 13 16 19
7 10 11 13 23
7 10 11 16 22
7 10 11 19 25
7 10 12 14 23
7 10 12 16 21
7 10 12 20 25
7 10 13 21 25
7 10 14 22 25
7 11 12 17 25
7 11 13 24 25
7 11 15 22 25
7 11 19 23 24
7 12 14 16 17
7 12 14 24 25
7 12 15 16 20
7 12 15 21 25
7 17 19 20 25
8 9 10 15 24
8 9 10 16 23
8 9 11 14 24
8 9 11 16 22
8 9 12 13 24
8 9 12 16 21
8 9 13 16 20
8 9 14 16 19
8 9 15 16 18
8 9 18 23 24
8 9 19 22 24
8 10 11 13 24
8 10 11 20 25
8 10 12 14 24
8 10 12 16 22
8 10 12 19 25
8 10 13 16 19
8 10 13 22 25
8 10 14 16 20
8 13 17 20 24
8 13 18 19 24
8 13 22 23 24
8 14 15 16 21
8 14 17 19 24
8 16 18 19 21
8 19 21 23 25
9 10 11 13 25
9 10 12 17 22
9 10 20 22 25
9 11 12 15 25
9 11 12 17 23
9 11 12 18 24
9 11 12 19 21
9 11 12 20 22
9 11 13 19 20
9 11 13 21 22
9 11 15 17 20
9 11 15 18 19
9 11 15 21 24
9 11 15 22 23
9 11 17 22 25
9 11 18 21 25
9 11 19 24 25
9 11 20 23 25
9 12 14 17 18
9 12 14 19 20
9 12 20 24 25
9 13 14 15 25
9 13 14 18 24
9 13 15 18 21
9 17 21 22 23
9 19 21 23 24
10 11 15 18 20
10 12 15 17 20
10 12 15 21 24
10 13 14 19 22
10 14 15 20 23
11 18 19 20 22
12 14 15 20 21
12 20 21 22 23
13 18 20 23 24
15 16 17 23 25
