0 1 2
1 22 27
1 22 28
1 22 29
1 23 24
1 23 25
1 23 26
1 23 27
1 23 28
1 23 29
1 24 25
1 24 26
1 24 27
1 25 26
1 26 28
1 26 29
1 27 28
2 3 4
2 3 5
2 3 6
2 3 7
2 3 8
2 3 9
2 3 10
2 3 11
2 3 12
2 3 13
2 3 14
2 3 15
2 3 16
2 3 17
2 3 18
2 3 19
2 3 20
2 3 21
2 3 22
2 3 23
2 3 24
2 3 25
2 3 26
2 3 27
2 3 28
2 3 29
2 4 5
2 4 6
2 4 7
2 4 8
2 4 9
2 4 10
2 4 11
2 4 12
2 4 13
2 4 14
2 4 15
2 4 16
2 4 17
2 4 18
2 4 19
2 4 20
2 4 21
2 4 22
2 4 23
2 4 24
2 4 25
2 4 26
2 4 27
2 4 28
2 4 29
2 5 6
2 5 7
2 5 8
2 5 9
2 5 10
2 5 11
2 5 12
2 5 13
2 5 14
2 5 15
2 5 16
2 5 17
2 5 18
2 5 19
2 5 20
2 5 21
2 5 22
2 5 23
2 5 24
2 5 25
2 5 26
2 5 27
2 5 28
2 5 29
2 6 7
2 6 8
2 6 9
2 6 10
2 7 10
2 7 11
2 7 13
2 7 21
2 8 21
2 9 15
2 9 16
2 9 17
2 9 27
2 10 22
2 13 28
2 15 21
2 15 22
2 15 23
2 15 24
2 15 25
2 15 26
2 15 27
2 15 28
2 15 29
2 16 17
2 16 18
2 16 19
2 16 20
2 16 21
2 16 22
2 16 23
2 16 24
2 16 25
2 16 26
2 16 27
2 16 28
2 16 29
2 17 18
2 17 19
2 17 20
2 17 21
2 17 22
2 17 23
2 17 24
2 17 25
2 17 26
2 17 27
2 17 28
2 17 29
2 18 19
2 18 20
2 18 21
2 18 22
2 18 23
2 18 24
2 18 25
2 18 26
2 18 27
2 18 28
2 18 29
2 19 20
2 19 21
2 19 22
2 19 23
2 23 24
2 23 25
2 23 26
2 23 27
2 23 28
2 23 29
2 24 25
2 24 26
2 24 27
2 26 28
2 26 29
2 27 28
3 4 5
3 4 6
3 4 7
3 4 8
3 4 9
3 4 10
3 4 11
3 4 12
3 4 13
3 4 14
3 4 16
3 4 17
3 4 18
3 4 19
3 4 20
3 4 21
3 4 22
3 4 23
3 4 24
3 4 25
3 4 26
3 4 27
3 4 28
3 4 29
3 5 6
3 5 7
3 5 8
3 5 9
3 5 10
3 5 11
3 5 12
3 5 13
3 5 14
3 5 16
3 5 17
3 5 18
3 5 19
3 5 20
3 5 21
3 5 22
3 5 23
3 5 24
3 5 25
3 5 26
3 5 27
3 5 28
3 6 7
3 6 8
3 6 9
3 7 9
3 7 10
3 7 12
3 7 17
3 7 18
3 7 19
3 7 20
3 7 21
3 7 22
3 7 23
3 7 24
3 7 25
3 7 26
3 7 27
3 7 28
3 7 29
3 9 16
3 15 20
3 15 21
3 15 22
3 15 23
3 15 24
3 15 25
3 15 26
3 15 27
3 15 28
3 15 29
3 16 17
3 16 18
3 16 19
3 16 20
3 16 21
3 16 22
3 16 23
3 16 24
3 16 25
3 16 26
3 16 27
3 16 28
3 16 29
3 17 18
3 17 19
3 17 20
3 17 21
3 17 22
3 17 23
3 17 24
3 17 25
3 17 26
3 17 27
3 17 28
3 17 29
3 18 19
3 18 20
3 18 21
3 18 22
3 18 23
3 18 24
3 18 25
3 18 26
3 18 27
3 18 28
3 18 29
3 19 20
3 19 21
3 19 22
3 19 23
3 19 24
3 21 23
3 22 27
3 22 28
3 22 29
3 23 24
3 23 25
4 5 7
4 6 7
4 7 8
4 7 9
4 7 10
4 7 12
4 7 13
4 7 14
4 7 15
4 7 16
4 7 17
4 7 18
4 7 19
4 7 20
4 7 21
4 7 22
4 7 23
4 7 24
4 7 25
4 7 26
4 7 27
4 7 28
4 9 28
4 12 24
4 12 25
4 12 26
4 12 27
4 12 29
4 13 14
4 14 26
4 17 20
4 17 21
4 17 22
4 17 23
4 17 24
4 17 25
4 17 26
4 17 27
4 17 28
4 17 29
4 18 19
4 18 20
4 18 21
4 18 22
4 18 23
4 18 24
4 18 25
4 18 26
4 18 27
4 18 28
4 18 29
4 19 20
4 19 21
4 19 22
4 19 23
4 19 24
4 20 22
4 20 23
4 20 24
4 20 25
4 20 26
4 20 27
4 20 28
4 20 29
4 21 22
4 21 23
4 21 24
4 21 25
4 21 26
4 21 27
4 21 28
4 21 29
4 22 23
4 22 24
4 22 25
4 22 26
4 22 27
4 22 28
4 22 29
4 23 24
4 23 25
4 23 26
4 23 27
4 23 28
4 23 29
4 24 25
4 24 26
4 24 27
4 24 28
4 24 29
4 25 26
4 25 27
4 25 28
4 25 29
4 26 27
4 26 28
4 26 29
4 27 28
4 27 29
4 28 29
5 7 17
5 8 12
5 8 13
5 8 14
5 8 15
5 8 16
5 8 17
5 8 18
5 8 19
5 8 20
5 8 21
5 8 22
5 8 23
5 8 24
5 8 25
5 8 26
5 8 27
5 8 28
5 8 29
5 9 10
5 9 12
5 9 13
5 9 14
5 9 15
5 9 16
5 9 17
5 9 18
5 9 19
5 9 20
5 9 21
5 9 22
5 9 23
5 9 24
5 10 25
5 11 13
5 12 28
5 13 25
5 16 19
5 17 18
5 17 19
5 17 20
5 17 21
5 17 22
5 17 23
5 17 24
5 17 25
5 17 26
5 17 27
5 17 28
5 17 29
5 18 19
5 18 20
5 18 21
5 18 22
5 18 23
5 18 24
5 18 25
5 18 26
5 18 27
5 18 28
5 18 29
5 19 20
5 19 21
5 19 22
5 19 23
5 19 24
5 19 29
5 20 21
5 20 22
5 20 23
5 20 24
5 20 25
5 20 26
5 20 27
5 20 29
5 21 25
5 21 26
5 21 27
5 21 28
5 22 25
5 23 26
5 23 27
5 23 28
5 23 29
5 24 25
5 24 26
5 24 27
5 24 28
5 24 29
5 25 26
5 25 27
5 25 28
5 25 29
5 26 27
5 26 28
5 26 29
5 27 28
5 27 29
5 28 29
6 7 9
6 7 10
6 7 12
6 7 22
6 7 23
6 7 24
6 7 25
6 7 29
6 8 9
6 8 10
6 8 11
6 8 12
6 8 13
6 8 14
6 8 15
6 8 16
6 8 17
6 8 18
6 8 19
6 8 20
6 8 21
6 8 22
6 8 23
6 8 24
6 8 25
6 8 26
6 8 27
6 8 28
6 8 29
6 9 10
6 9 11
6 9 12
6 9 13
6 9 14
6 9 15
6 9 16
6 9 17
6 9 18
6 9 19
6 9 20
6 9 21
6 9 22
6 9 23
6 9 24
6 9 25
6 9 26
6 9 27
6 9 28
6 9 29
6 10 11
6 10 12
6 10 13
6 10 14
6 10 15
6 10 16
6 10 17
6 10 18
6 10 19
6 10 20
6 10 21
6 10 22
6 10 23
6 10 24
6 10 25
6 10 26
6 10 27
6 10 28
6 10 29
6 11 12
6 11 13
6 11 14
6 11 15
6 11 16
6 11 17
6 11 18
6 11 19
6 11 20
6 11 21
6 11 22
6 11 23
6 11 24
6 11 25
6 11 26
6 11 27
6 11 28
6 11 29
6 12 13
6 12 14
6 12 15
6 12 16
6 12 17
6 12 18
6 12 19
6 12 20
6 12 21
6 12 23
6 12 24
6 12 25
6 12 26
6 12 27
6 12 28
6 12 29
6 13 14
6 13 15
6 13 16
6 13 17
6 13 18
6 13 19
6 13 20
6 13 21
6 13 22
6 13 23
6 13 24
6 13 25
6 13 26
6 13 27
6 13 28
6 13 29
6 14 15
6 14 16
6 14 17
6 14 18
6 14 19
6 14 20
6 14 21
6 14 22
6 14 23
6 14 24
6 14 25
6 14 26
6 14 27
6 17 19
6 17 20
6 17 24
6 18 27
6 18 28
6 18 29
6 19 20
6 19 21
6 19 22
6 19 23
6 19 24
6 19 25
6 19 26
6 19 27
6 19 28
6 19 29
6 20 21
6 20 22
6 20 23
6 20 24
6 20 25
6 20 26
6 20 27
6 20 28
6 20 29
6 21 22
6 21 23
6 21 24
6 21 25
6 21 26
6 21 27
6 21 29
6 22 26
6 22 27
6 22 28
6 22 29
6 23 24
6 23 25
6 26 27
6 26 29
6 27 28
6 27 29
6 28 29
7 8 9
7 8 11
7 8 12
7 8 13
7 8 20
7 8 21
7 8 22
7 8 23
7 8 24
7 8 25
7 8 26
7 8 27
7 8 28
7 8 29
7 9 10
7 9 11
7 9 12
7 9 13
7 9 14
7 9 18
7 9 19
7 9 20
7 9 21
7 9 22
7 9 23
7 9 24
7 9 25
7 9 26
7 9 27
7 9 28
7 9 29
7 10 11
7 10 12
7 10 13
7 10 14
7 10 18
7 10 19
7 10 20
7 10 22
7 10 23
7 10 24
7 10 25
7 10 26
7 10 27
7 10 28
7 10 29
7 11 12
7 11 14
7 11 19
7 11 22
7 11 23
7 11 24
7 11 25
7 11 26
7 11 27
7 11 28
7 12 13
7 12 14
7 12 15
7 12 16
7 12 25
7 12 26
7 14 24
7 14 25
7 14 26
7 14 27
7 14 28
7 14 29
7 17 25
7 18 19
7 18 20
7 18 21
7 18 22
7 18 24
7 18 25
7 18 26
7 18 27
7 18 28
7 18 29
7 19 20
7 19 21
7 19 22
7 19 24
7 19 25
7 19 26
7 19 27
7 19 28
7 19 29
7 20 21
7 20 22
7 20 23
7 20 24
7 20 25
7 20 26
7 20 27
7 20 28
7 20 29
7 21 22
7 21 23
7 21 24
7 21 25
7 21 26
7 21 27
7 21 28
7 21 29
7 22 23
7 22 24
7 22 25
7 22 26
7 22 27
7 22 28
7 22 29
7 23 24
7 23 25
7 23 26
7 23 27
7 23 28
7 23 29
7 24 25
7 24 26
7 24 27
7 24 28
7 24 29
7 25 26
7 25 29
7 26 27
7 26 28
7 26 29
7 27 28
7 27 29
7 28 29
8 9 10
8 10 11
8 10 12
8 10 13
8 10 14
8 10 15
8 10 16
8 10 17
8 10 18
8 10 19
8 10 20
8 10 21
8 10 24
8 10 26
8 10 27
8 10 28
8 10 29
8 11 12
8 11 13
8 11 14
8 11 15
8 11 16
8 11 17
8 11 20
8 11 21
8 11 22
8 11 23
8 11 24
8 11 25
8 11 26
8 11 27
8 11 28
8 11 29
8 12 13
8 12 18
8 12 23
8 12 27
8 12 28
8 12 29
8 13 14
8 13 16
8 13 17
8 13 18
8 13 19
8 13 20
8 13 21
8 13 22
8 13 23
8 13 24
8 13 25
8 13 26
8 13 27
8 13 28
8 13 29
8 14 15
8 14 16
8 14 17
8 14 18
8 14 19
8 14 20
8 14 21
8 14 22
8 14 23
8 14 24
8 14 25
8 14 26
8 14 27
8 14 28
8 14 29
8 15 16
8 15 19
8 15 20
8 15 21
8 15 22
8 15 23
8 15 25
8 15 26
8 15 27
8 15 28
8 16 17
8 16 18
8 16 19
8 16 22
8 16 23
8 16 24
8 16 25
8 16 26
8 16 27
8 16 28
8 16 29
8 17 18
8 17 19
8 17 23
8 18 19
8 18 20
8 18 22
8 18 23
8 18 24
8 18 25
8 18 26
8 18 27
8 20 23
8 21 23
8 21 29
8 22 23
8 22 24
8 22 25
8 22 26
8 22 27
8 22 28
8 22 29
8 23 24
8 23 25
8 23 26
8 23 27
8 23 28
8 23 29
8 24 25
8 24 26
8 24 27
8 24 28
8 24 29
8 25 26
8 25 27
8 25 28
8 25 29
8 26 27
8 26 28
8 26 29
8 27 28
8 27 29
8 28 29
9 10 11
9 10 20
9 10 21
9 10 24
9 10 25
9 10 26
9 10 27
9 10 28
9 10 29
9 11 12
9 11 13
9 11 14
9 11 15
9 11 16
9 11 17
9 11 18
9 11 19
9 11 20
9 11 21
9 11 22
9 11 23
9 11 24
9 11 27
9 11 28
9 12 13
9 12 14
9 12 15
9 12 16
9 12 17
9 12 19
9 12 20
9 12 22
9 12 23
9 12 24
9 12 25
9 12 26
9 12 27
9 12 28
9 12 29
9 13 14
9 13 16
9 13 17
9 13 18
9 13 19
9 13 20
9 13 21
9 13 22
9 13 23
9 13 24
9 13 25
9 13 26
9 13 27
9 13 28
9 13 29
9 14 15
9 14 16
9 14 17
9 14 18
9 14 19
9 14 20
9 14 21
9 14 22
9 14 24
9 14 25
9 14 26
9 14 27
9 14 28
9 14 29
9 16 28
9 16 29
9 17 21
9 17 23
9 17 25
9 17 26
9 17 27
9 17 28
9 17 29
9 18 22
9 19 22
9 19 23
9 19 24
9 19 25
9 19 26
9 19 27
9 19 28
9 19 29
9 20 22
9 20 23
9 20 24
9 20 25
9 20 26
9 20 27
9 20 28
9 20 29
9 21 23
9 21 29
9 22 24
9 22 25
9 22 26
9 22 27
9 22 28
9 22 29
9 24 25
9 24 26
9 24 27
9 24 28
9 24 29
9 25 26
9 25 27
9 25 28
9 25 29
9 26 27
9 26 28
9 26 29
9 27 28
9 27 29
9 28 29
10 11 14
10 11 17
10 11 20
10 11 21
10 11 28
10 12 14
10 12 16
10 12 17
10 12 19
10 12 20
10 12 21
10 12 22
10 12 24
10 12 25
10 12 26
10 12 27
10 12 28
10 12 29
10 13 21
10 13 25
10 14 16
10 14 17
10 14 19
10 14 20
10 14 21
10 14 22
10 14 24
10 14 25
10 14 26
10 14 27
10 14 28
10 14 29
10 15 16
10 15 17
10 15 19
10 15 20
10 15 21
10 15 22
10 15 24
10 15 25
10 15 26
10 15 27
10 15 28
10 16 17
10 16 19
10 16 20
10 16 21
10 16 22
10 16 24
10 16 25
10 16 26
10 16 27
10 16 28
10 16 29
10 17 18
10 17 19
10 17 20
10 17 21
10 17 22
10 17 24
10 17 25
10 17 26
10 17 27
10 17 28
10 17 29
10 18 19
10 18 20
10 18 21
10 18 23
10 19 20
10 19 21
10 19 22
10 19 24
10 19 25
10 19 26
10 19 27
10 19 28
10 19 29
10 20 21
10 20 22
10 20 24
10 20 25
10 20 26
10 20 27
10 20 28
10 20 29
10 21 22
10 21 23
10 21 24
10 21 25
10 21 26
10 21 27
10 21 28
10 21 29
10 22 24
10 22 25
10 22 26
10 22 27
10 22 28
10 22 29
10 23 29
10 24 25
10 24 26
10 24 27
10 24 28
10 24 29
10 25 26
10 25 27
10 25 28
10 25 29
10 26 27
10 26 28
10 26 29
10 27 28
10 27 29
10 28 29
11 12 14
11 12 15
11 12 20
11 12 21
11 12 22
11 12 23
11 12 24
11 13 24
11 13 25
11 13 26
11 13 27
11 13 28
11 13 29
11 14 15
11 14 16
11 14 18
11 14 19
11 14 20
11 14 21
11 14 22
11 14 23
11 14 25
11 14 26
11 14 27
11 14 28
11 14 29
11 15 17
11 15 19
11 15 21
11 15 22
11 15 23
11 15 24
11 15 25
11 15 26
11 15 27
11 15 28
11 15 29
11 16 19
11 16 20
11 16 21
11 16 22
11 16 23
11 16 24
11 16 25
11 16 26
11 16 27
11 16 28
11 16 29
11 17 21
11 17 27
11 17 28
11 17 29
11 18 20
11 18 22
11 18 23
11 18 24
11 18 25
11 18 26
11 18 27
11 18 28
11 18 29
11 19 20
11 19 21
11 19 22
11 19 23
11 19 24
11 19 25
11 19 26
11 19 27
11 19 28
11 19 29
11 20 21
11 20 22
11 20 23
11 20 24
11 20 25
11 20 26
11 20 27
11 20 28
11 20 29
11 21 22
11 21 23
11 21 24
11 21 25
11 21 26
11 21 27
11 21 28
11 21 29
11 22 23
11 22 24
11 22 25
11 22 26
11 22 27
11 22 28
11 22 29
11 23 24
11 23 25
11 23 26
11 23 27
11 23 28
11 23 29
11 24 25
11 24 26
11 24 27
11 24 28
11 24 29
11 25 26
11 25 27
11 25 28
11 25 29
11 26 27
11 26 28
11 26 29
11 27 28
11 27 29
11 28 29
12 13 14
12 13 15
12 13 16
12 13 17
12 13 18
12 13 19
12 13 20
12 13 21
12 13 22
12 13 23
12 13 24
12 13 25
12 13 26
12 13 27
12 13 28
12 13 29
12 14 15
12 14 16
12 14 17
12 14 18
12 14 19
12 14 20
12 14 21
12 14 22
12 14 23
12 14 24
12 14 25
12 14 26
12 14 27
12 14 28
12 15 16
12 15 17
12 15 18
12 15 19
12 15 21
12 15 23
12 15 24
12 15 25
12 15 26
12 15 27
12 15 28
12 16 17
12 16 18
12 16 19
12 16 21
12 17 21
12 17 27
12 17 28
12 17 29
12 18 21
12 18 27
12 18 28
12 18 29
12 19 20
12 19 21
12 19 22
12 19 23
12 19 24
12 19 25
12 19 26
12 19 27
12 19 28
12 19 29
12 20 21
12 20 22
12 20 23
12 20 24
12 20 25
12 20 26
12 20 27
12 20 28
12 21 22
12 21 23
12 21 24
12 21 25
12 21 26
12 21 27
12 21 28
12 21 29
12 22 23
12 22 24
12 22 25
12 22 26
12 22 27
12 22 28
12 22 29
12 23 24
12 23 25
12 23 26
12 23 27
12 23 28
12 23 29
12 24 25
12 24 26
12 24 27
12 24 28
12 25 26
12 25 27
12 25 28
12 25 29
12 26 27
12 26 28
12 26 29
12 27 28
12 27 29
12 28 29
13 14 15
13 14 16
13 14 17
13 14 18
13 14 19
13 14 20
13 14 21
13 14 22
13 14 23
13 14 24
13 14 25
13 14 26
13 14 27
13 14 28
13 15 16
13 15 17
13 15 18
13 15 21
13 15 22
13 15 23
13 15 24
13 15 25
13 15 26
13 15 27
13 15 28
13 17 18
13 17 19
13 17 20
13 17 21
13 17 22
13 17 23
13 17 24
13 17 25
13 17 26
13 17 27
13 17 28
13 17 29
13 18 19
13 18 20
13 18 21
13 18 22
13 18 23
13 18 24
13 18 25
13 18 26
13 18 27
13 18 28
13 18 29
13 19 20
13 19 21
13 19 22
13 19 23
13 19 24
13 19 25
13 19 26
13 19 27
13 19 28
13 19 29
13 20 21
13 20 22
13 20 23
13 20 24
13 20 25
13 20 26
13 20 27
13 20 28
13 20 29
13 21 22
13 21 23
13 21 24
13 21 25
13 21 26
13 21 27
13 21 28
13 21 29
13 22 23
13 22 24
13 22 25
13 22 26
13 22 27
13 22 28
13 22 29
13 23 24
13 23 25
13 23 26
13 23 27
13 23 28
13 23 29
13 24 25
13 24 26
13 24 27
13 24 28
13 25 26
13 25 27
13 25 28
13 26 27
13 26 28
13 27 28
14 15 20
14 15 22
14 15 23
14 15 24
14 15 25
14 15 26
14 15 27
14 15 28
14 16 18
14 16 19
14 16 20
14 16 21
14 16 22
14 16 23
14 16 24
14 16 26
14 17 18
14 17 19
14 17 20
14 17 21
14 17 22
14 17 23
14 17 24
14 18 19
14 18 20
14 18 21
14 18 23
14 18 24
14 18 25
14 18 26
14 19 20
14 19 21
14 19 22
14 19 23
14 19 24
14 19 26
14 19 27
14 19 28
14 20 21
14 20 22
14 20 23
14 20 24
14 20 25
14 20 26
14 20 27
14 20 28
14 20 29
14 21 22
14 21 28
14 21 29
14 22 24
14 22 25
14 22 26
14 22 27
14 22 28
14 22 29
14 23 24
14 23 25
14 23 26
14 23 29
14 24 29
14 25 29
14 26 29
14 27 29
14 28 29
15 16 18
15 16 19
15 16 20
15 16 21
15 16 22
15 16 25
15 16 26
15 16 27
15 16 28
15 16 29
15 17 18
15 17 19
15 17 20
15 17 21
15 17 22
15 17 23
15 17 24
15 17 25
15 17 26
15 17 27
15 17 28
15 17 29
15 18 19
15 18 20
15 18 21
15 18 22
15 18 23
15 18 24
15 18 25
15 18 26
15 18 27
15 18 28
15 18 29
15 19 20
15 19 21
15 19 22
15 19 23
15 19 24
15 19 25
15 19 26
15 19 27
15 19 28
15 19 29
15 20 21
15 20 22
15 20 23
15 20 24
15 20 26
15 20 27
15 20 28
15 20 29
15 21 22
15 21 23
15 21 25
15 21 26
15 21 27
15 21 28
15 21 29
15 22 25
15 22 29
15 23 25
15 23 29
15 24 25
15 24 29
15 25 26
15 25 28
15 25 29
15 27 29
15 28 29
16 17 18
16 17 19
16 17 20
16 17 21
16 17 25
16 17 29
16 18 19
16 18 20
16 18 21
16 18 22
16 18 23
16 18 24
16 18 25
16 18 26
16 18 29
16 19 20
16 19 21
16 19 22
16 19 23
16 19 24
16 19 25
16 19 26
16 19 29
16 20 21
16 20 22
16 20 23
16 20 24
16 20 25
16 20 26
16 20 27
16 20 28
16 20 29
16 21 22
16 21 23
16 21 25
16 21 27
16 21 29
16 22 25
16 22 29
16 23 25
16 23 29
16 24 25
16 24 29
16 25 26
16 25 29
16 26 29
16 27 29
16 28 29
17 18 28
17 18 29
17 19 23
17 19 29
17 21 22
17 21 23
17 21 24
17 21 25
17 21 26
17 21 27
17 21 28
18 23 28
20 21 25
20 23 26
20 23 27
20 23 28
21 22 23
21 24 26
22 24 26
22 27 28
23 24 25
27 28 29
