0 1 2
4 13 25
4 13 26
4 13 27
4 14 15
4 14 16
4 14 17
4 14 18
4 14 19
4 14 20
4 14 21
4 14 22
4 14 23
4 14 24
4 14 25
4 14 26
4 14 27
4 15 16
4 15 17
4 15 18
4 15 19
4 15 20
4 15 21
4 15 23
4 16 17
4 16 20
4 17 25
4 18 21
4 24 25
5 11 15
5 11 17
5 11 27
5 12 13
5 12 14
5 12 15
5 12 17
5 12 18
5 12 19
5 12 20
5 12 21
5 12 22
5 12 27
5 13 27
5 14 24
5 15 19
5 15 20
5 15 21
5 15 22
5 15 23
5 15 24
5 15 25
5 15 26
5 17 24
5 19 20
5 20 25
5 21 22
5 21 23
5 21 24
5 21 25
5 21 26
5 21 27
5 22 23
5 22 24
5 22 25
5 22 26
5 22 27
5 23 24
5 23 25
5 23 26
5 23 27
5 24 25
5 24 27
5 25 26
5 25 27
5 26 27
6 7 15
6 8 15
6 11 15
6 12 15
6 13 14
6 13 16
6 13 17
6 13 18
6 13 19
6 13 20
6 13 21
6 13 22
6 13 23
6 13 24
6 13 25
6 13 26
6 13 27
6 14 15
6 15 17
6 15 21
6 15 22
6 15 23
6 15 24
6 15 25
6 15 26
6 15 27
6 17 18
6 17 19
6 17 20
6 17 21
6 17 22
6 17 23
6 17 24
6 17 25
6 17 26
6 18 26
6 19 21
6 19 26
6 23 26
6 25 26
7 9 18
7 9 19
7 9 20
7 9 21
7 9 22
7 9 23
7 10 15
7 11 17
7 12 17
7 13 18
7 13 23
7 14 18
7 15 18
7 15 23
7 15 26
7 16 17
7 16 18
7 16 19
7 16 20
7 16 21
7 16 22
7 16 23
7 16 24
7 16 25
7 16 26
7 16 27
7 17 18
7 17 19
7 17 20
7 17 21
7 17 22
7 17 23
7 17 24
7 17 25
7 17 27
7 18 19
7 18 20
7 18 21
7 18 25
7 18 26
7 19 20
7 19 23
7 19 24
7 19 25
7 19 26
7 19 27
7 20 21
7 20 22
7 20 26
7 20 27
7 21 26
7 21 27
7 22 23
7 22 24
7 22 25
7 22 26
7 22 27
7 23 25
7 23 26
7 24 26
7 24 27
7 25 26
7 26 27
8 9 11
8 9 13
8 9 14
8 9 15
8 9 16
8 9 17
8 9 18
8 9 19
8 9 21
8 9 22
8 9 25
8 9 26
8 9 27
8 10 16
8 10 18
8 10 19
8 10 20
8 10 21
8 10 22
8 10 24
8 10 26
8 10 27
8 11 17
8 11 27
8 12 18
8 13 15
8 13 18
8 13 23
8 13 26
8 13 27
8 14 15
8 14 16
8 14 17
8 14 18
8 14 19
8 14 21
8 14 22
8 14 24
8 15 16
8 15 17
8 15 22
8 16 17
8 16 18
8 16 20
8 16 21
8 16 22
8 16 23
8 16 24
8 16 26
8 16 27
8 17 18
8 17 19
8 17 20
8 17 21
8 17 22
8 17 23
8 17 27
8 18 19
8 18 21
8 18 24
8 18 26
8 18 27
8 19 20
8 19 21
8 19 22
8 19 24
8 19 25
8 19 26
8 19 27
8 20 21
8 20 22
8 20 23
8 20 24
8 20 25
8 20 26
8 20 27
8 21 22
8 21 23
8 21 26
8 22 23
8 22 26
8 23 24
8 23 25
8 23 26
8 23 27
8 24 26
8 25 26
8 26 27
9 10 12
9 10 16
9 10 17
9 10 18
9 10 19
9 10 20
9 10 21
9 10 23
9 10 24
9 10 25
9 10 26
9 10 27
9 11 17
9 11 18
9 12 16
9 12 17
9 12 18
9 12 19
9 12 20
9 12 21
9 12 22
9 12 23
9 12 24
9 12 25
9 12 26
9 12 27
9 13 18
9 15 17
9 15 18
9 16 17
9 16 18
9 16 19
9 16 27
9 17 18
9 17 26
9 17 27
9 18 19
9 18 20
9 18 21
9 18 22
9 18 23
9 18 24
9 18 25
9 18 27
9 19 27
9 20 21
9 20 23
9 20 24
9 20 25
9 20 26
9 21 22
9 21 23
9 21 24
9 21 25
9 21 26
9 22 24
9 22 26
9 23 24
9 23 25
9 23 26
9 24 25
9 25 26
10 11 17
10 12 17
10 12 26
10 13 16
10 13 18
10 13 19
10 13 20
10 13 24
10 13 25
10 13 26
10 13 27
10 14 15
10 14 16
10 14 17
10 15 22
10 16 17
10 16 18
10 16 19
10 16 20
10 16 21
10 16 22
10 16 23
10 16 24
10 16 25
10 16 26
10 16 27
10 17 20
10 17 22
10 17 26
10 17 27
10 18 19
10 18 20
10 18 21
10 18 22
10 19 20
10 19 22
10 19 23
10 19 24
10 20 23
10 20 24
10 20 27
10 21 22
10 22 23
10 22 24
10 22 25
10 22 26
10 23 24
10 23 25
10 23 26
10 23 27
11 12 27
11 13 19
11 13 24
11 13 25
11 14 16
11 14 17
11 14 18
11 14 19
11 14 20
11 14 21
11 14 22
11 14 23
11 14 24
11 14 25
11 14 26
11 14 27
11 15 16
11 15 17
11 15 18
11 15 19
11 15 20
11 15 21
11 15 22
11 15 23
11 15 24
11 16 19
11 16 20
11 16 21
11 16 22
11 16 23
11 16 24
11 16 25
11 16 26
11 16 27
11 17 19
11 17 22
11 17 23
11 17 24
11 17 27
11 18 19
11 18 22
11 18 24
11 18 27
11 19 20
11 19 21
11 19 22
11 19 23
11 19 24
11 19 25
11 19 26
11 19 27
11 20 21
11 20 22
11 20 23
11 20 24
11 20 25
11 20 26
11 20 27
11 21 22
11 21 23
11 21 24
11 21 25
11 21 26
11 21 27
11 22 23
11 22 24
11 22 25
11 22 26
11 22 27
11 23 24
11 23 25
11 23 26
11 23 27
11 24 25
11 24 26
11 24 27
11 25 26
11 25 27
11 26 27
12 13 15
12 13 16
12 13 17
12 13 18
12 13 21
12 13 22
12 13 23
12 13 24
12 13 25
12 13 26
12 15 18
12 15 20
12 15 21
12 16 18
12 16 27
12 17 19
12 17 20
12 17 25
12 17 26
12 17 27
12 18 19
12 18 23
12 18 24
12 18 25
12 19 22
12 19 23
12 19 24
12 19 25
12 20 23
12 20 24
12 20 25
12 20 27
12 21 22
12 21 23
12 21 24
12 21 25
12 21 26
12 21 27
12 22 23
12 22 24
12 22 25
12 23 24
12 23 25
12 24 25
12 24 26
12 24 27
12 25 26
12 25 27
12 26 27
13 14 24
13 15 20
13 15 24
13 15 26
13 16 17
13 16 18
13 16 19
13 16 20
13 16 21
13 16 22
13 16 24
13 16 26
13 16 27
13 17 19
13 17 20
13 17 21
13 17 22
13 17 23
13 17 24
13 18 19
13 18 20
13 18 21
13 18 22
13 18 23
13 18 24
13 18 25
13 18 26
13 18 27
13 19 20
13 19 21
13 19 22
13 20 21
13 20 22
13 20 23
13 20 24
13 24 25
13 25 26
13 25 27
14 15 16
14 15 17
14 15 18
14 15 19
14 15 20
14 15 21
14 15 22
14 15 23
14 15 24
14 15 25
14 15 26
14 16 17
14 16 18
14 16 19
14 16 20
14 16 21
14 16 22
14 16 23
14 16 24
14 16 25
14 17 25
14 17 27
14 18 22
14 18 23
14 18 24
14 18 25
14 18 26
14 18 27
14 19 21
14 19 22
14 19 23
14 19 24
14 19 25
14 19 26
14 19 27
14 20 21
14 20 22
14 20 23
14 20 24
14 20 25
14 21 27
15 17 23
15 18 19
15 21 22
15 21 23
15 21 27
15 23 26
16 17 20
16 18 21
16 21 24
16 23 25
17 18 19
17 18 20
17 21 27
17 22 24
17 24 25
18 20 27
19 20 25
20 22 25
