0 1 2 3 4 5
2 3 6 7 12 13
2 3 6 8 10 12
2 3 6 8 11 13
2 3 6 9 10 13
2 3 6 9 11 12
2 3 7 8 10 13
2 3 7 8 11 12
2 3 7 9 10 12
2 3 7 9 11 13
2 3 8 9 10 11
2 3 8 9 12 13
2 3 8 9 14 15
2 3 10 11 12 13
2 4 5 7 10 15
2 4 5 7 11 14
2 4 5 8 13 15
2 4 5 9 12 15
2 4 6 7 10 12
2 4 6 7 11 13
2 4 6 8 10 11
2 4 6 8 12 13
2 4 6 8 14 15
2 4 7 9 10 11
2 4 7 9 12 13
2 4 7 9 14 15
2 4 10 12 14 15
2 4 11 13 14 15
2 5 6 7 10 13
2 5 6 9 10 11
2 5 7 8 14 15
2 5 10 13 14 15
2 6 7 8 13 15
2 6 7 9 12 15
2 6 7 9 13 14
2 6 8 9 10 14
2 6 8 9 11 15
2 6 10 12 13 14
2 6 11 12 13 15
2 7 8 9 10 15
2 7 8 9 11 14
2 8 10 11 12 14
2 8 10 11 13 15
2 9 10 11 12 15
3 4 5 6 10 15
3 4 5 7 10 14
3 4 5 8 12 15
3 4 5 8 13 14
3 4 5 9 12 14
3 4 5 9 13 15
3 4 6 7 10 13
3 4 6 7 11 12
3 4 6 9 12 13
3 4 7 8 12 13
3 4 7 8 14 15
3 4 8 9 10 13
3 4 8 9 11 12
3 4 10 13 14 15
3 4 11 12 14 15
3 5 6 7 11 13
3 5 6 8 12 13
3 5 7 9 12 13
3 5 8 9 10 12
3 5 10 12 14 15
3 6 7 8 12 15
3 6 7 8 13 14
3 6 7 9 12 14
3 6 7 9 13 15
3 6 8 9 10 15
3 6 8 9 11 14
3 6 10 12 13 15
3 6 11 12 13 14
3 7 8 9 10 14
3 7 8 9 11 15
3 7 10 12 13 14
3 7 11 12 13 15
3 8 10 11 12 15
3 8 10 11 13 14
3 9 10 11 12 14
3 9 10 11 13 15
4 5 6 7 8 9
4 5 6 7 10 11
4 5 6 7 12 13
4 5 6 7 14 15
4 5 6 8 10 12
4 5 6 8 11 13
4 5 6 9 10 13
4 5 6 9 11 12
4 5 7 8 10 13
4 5 8 9 14 15
4 9 10 12 13 15
5 6 7 8 11 14
5 6 7 9 10 14
5 6 7 9 11 15
5 6 8 9 12 15
5 6 8 9 13 14
5 6 10 11 12 15
5 6 10 11 13 14
5 7 8 9 12 14
5 7 8 9 13 15
5 7 10 11 12 14
5 7 10 11 13 15
5 8 10 12 13 15
5 8 11 12 13 14
5 9 10 12 13 14
5 9 11 12 13 15
6 7 8 9 10 11
6 7 8 9 12 13
7 8 10 13 14 15
7 8 11 12 14 15
7 9 10 12 14 15
7 9 11 13 14 15
8 9 10 11 12 13
10 11 12 13 14 15
