0 1 2 3 4 5 6
2 13 15 16 17 18 26
2 14 15 19 22 24 26
2 14 16 18 19 25 26
2 14 16 19 23 27 28
2 14 18 21 23 26 29
2 15 18 19 21 24 29
2 15 18 22 25 27 29
2 15 19 20 23 25 26
2 16 18 20 21 22 23
2 17 19 21 24 26 27
2 18 24 26 27 28 29
3 4 5 6 10 21 24
3 4 5 6 13 14 20
3 4 5 6 25 28 29
3 4 5 9 17 22 29
3 4 5 13 18 22 28
3 4 6 8 9 20 22
3 4 6 21 25 26 27
3 4 7 10 12 15 28
3 4 7 24 27 28 29
3 4 10 15 18 20 22
3 4 10 17 21 22 25
3 4 12 13 18 25 26
3 4 12 14 19 22 28
3 4 12 14 21 24 25
3 4 13 16 17 25 27
3 4 13 17 19 26 28
3 4 14 16 17 22 23
3 4 16 17 21 26 29
3 4 18 22 23 24 25
3 5 6 7 11 12 14
3 5 6 9 15 16 28
3 5 6 10 12 15 17
3 5 6 10 13 27 28
3 5 6 11 18 22 29
3 5 6 14 23 26 27
3 5 6 15 18 21 27
3 5 6 16 21 23 29
3 5 7 10 17 25 29
3 5 7 10 19 20 28
3 5 8 11 14 21 24
3 5 8 15 20 21 29
3 5 8 17 19 21 23
3 5 9 12 15 23 27
3 5 9 14 15 17 26
3 5 10 16 20 21 22
3 5 11 12 16 20 27
3 5 11 13 17 27 29
3 5 11 14 18 25 28
3 5 11 15 16 17 24
3 5 12 13 15 19 21
3 5 12 14 20 23 29
3 5 12 19 24 25 28
3 5 13 15 16 25 29
3 5 13 16 20 23 24
3 5 14 15 19 20 25
3 5 15 19 23 28 29
3 5 18 20 24 26 28
3 6 7 12 17 23 28
3 6 7 12 18 21 24
3 6 7 13 23 27 29
3 6 7 14 16 25 28
3 6 7 15 21 25 29
3 6 8 12 14 26 28
3 6 8 13 16 19 20
3 6 8 14 17 20 21
3 6 8 14 18 19 29
3 6 8 20 23 26 29
3 6 9 11 19 20 28
3 6 9 13 17 24 28
3 6 11 15 21 24 26
3 6 14 21 22 24 28
3 7 8 11 13 16 24
3 7 8 19 22 25 29
3 7 9 11 12 24 26
3 7 9 20 21 24 27
3 7 10 13 18 26 29
3 7 11 13 20 22 29
3 7 11 14 17 22 24
3 7 11 19 21 26 28
3 7 12 15 19 22 24
3 7 13 14 15 18 28
3 7 14 21 23 25 26
3 7 15 18 23 26 27
3 8 9 10 13 21 24
3 8 9 13 18 25 29
3 8 9 14 24 25 28
3 8 10 16 22 23 26
3 8 11 13 20 25 28
3 8 12 16 20 24 26
3 8 12 21 25 28 29
3 8 16 17 19 22 28
3 9 14 17 18 22 28
3 10 11 19 22 28 29
3 10 12 13 17 22 23
3 10 13 14 19 20 22
3 10 15 16 17 21 28
3 11 12 14 16 17 28
3 12 13 15 17 18 24
3 12 13 21 23 24 29
3 12 20 23 24 27 28
3 13 18 19 23 24 28
4 5 6 8 12 23 24
4 5 6 12 19 21 27
4 5 10 11 14 17 24
4 5 10 18 19 23 24
4 5 11 12 14 20 22
4 5 11 16 17 22 28
4 6 9 12 19 20 23
4 6 9 14 15 22 29
4 6 10 15 18 23 27
4 6 10 16 26 27 29
4 6 11 12 17 23 27
4 6 11 15 16 18 22
4 6 12 13 15 16 27
4 6 16 19 23 24 27
4 6 19 20 22 27 28
4 7 9 11 12 20 27
4 7 9 17 19 26 27
4 7 10 11 17 27 28
4 7 16 20 24 26 27
4 9 10 11 13 16 27
4 9 11 15 18 27 29
4 9 13 15 18 22 23
4 9 13 19 21 27 29
4 10 12 13 18 19 27
4 10 20 21 23 27 28
4 11 12 13 19 24 29
4 11 12 25 27 28 29
4 11 13 17 20 24 25
4 11 14 15 22 24 27
4 11 14 16 23 25 26
4 11 14 20 21 26 27
4 12 13 16 19 23 25
4 12 13 18 20 24 28
4 12 13 20 21 22 27
4 12 14 15 19 20 27
4 12 16 17 19 27 29
4 12 16 17 24 25 28
4 12 17 18 22 23 28
4 13 14 19 20 21 25
4 13 15 18 19 25 29
4 13 16 17 23 24 29
4 13 17 22 23 26 27
4 13 20 22 23 25 29
4 14 16 18 19 22 24
4 15 17 18 20 23 29
4 15 17 21 24 27 29
4 17 19 20 21 22 29
4 18 19 21 26 27 28
5 6 8 11 13 20 24
5 6 8 14 16 22 23
5 6 11 14 15 21 23
5 6 12 14 17 25 28
5 6 14 16 20 21 25
5 6 15 16 20 22 24
5 6 15 23 25 26 29
5 7 8 9 11 18 25
5 7 8 9 12 16 20
5 7 8 10 14 16 26
5 7 8 10 19 21 29
5 7 8 11 15 22 24
5 7 8 13 22 26 29
5 7 8 14 17 18 19
5 7 8 17 24 26 28
5 7 10 11 14 22 28
5 7 10 12 13 27 29
5 7 10 12 15 20 21
5 7 10 13 17 19 22
5 7 10 17 18 21 24
5 7 10 20 22 25 26
5 7 11 12 16 18 22
5 7 11 12 17 26 29
5 7 11 13 19 24 26
5 7 12 14 16 17 23
5 8 9 13 17 18 26
5 10 13 17 26 28 29
5 10 14 18 21 22 26
5 10 16 18 21 25 28
5 10 19 21 22 25 27
6 8 9 12 24 27 28
6 8 9 15 18 25 26
6 8 9 19 22 26 27
6 8 10 11 23 25 27
6 8 10 12 14 19 27
6 8 10 12 20 24 29
6 8 10 14 20 25 26
6 8 10 14 21 22 29
6 8 12 16 19 21 23
6 8 12 17 18 25 29
6 8 12 18 19 22 24
6 8 13 16 18 22 29
6 8 13 17 19 24 25
6 8 14 18 21 25 27
6 8 14 19 23 24 26
6 8 15 17 22 26 29
6 8 16 17 20 24 27
6 8 19 20 21 25 29
6 9 10 13 16 17 19
6 9 10 13 21 26 27
6 9 11 12 14 21 24
6 9 11 13 15 20 23
6 9 11 16 20 26 29
6 9 11 17 19 21 26
6 9 12 14 18 23 26
6 9 12 16 17 25 27
6 9 13 14 16 23 29
6 9 13 15 16 21 25
6 9 13 16 18 20 24
6 9 14 19 21 22 25
6 9 16 17 22 26 28
7 8 10 11 12 26 27
7 8 10 11 17 19 24
7 8 10 15 18 24 29
7 8 10 15 19 25 27
7 8 10 16 20 23 25
7 8 11 12 15 25 29
7 8 11 13 19 21 25
7 8 11 14 16 20 21
7 8 11 14 17 23 29
7 8 13 19 24 27 28
7 8 14 20 24 26 29
7 8 14 22 25 26 28
7 8 15 19 20 21 28
7 8 18 19 22 23 27
7 8 23 25 26 27 29
7 9 10 11 12 16 23
7 9 10 12 14 17 28
7 9 10 14 16 25 29
7 9 10 15 16 21 24
7 9 10 15 27 28 29
7 9 10 17 20 22 24
7 9 11 14 23 24 25
7 9 11 16 20 22 28
7 9 11 18 21 22 29
7 9 12 13 14 16 27
7 9 12 16 19 21 29
7 9 13 15 20 25 29
7 9 13 18 20 22 26
7 9 15 16 22 26 29
7 9 15 19 20 22 27
7 9 18 24 25 26 29
7 10 11 12 13 14 21
8 10 11 17 21 23 28
9 10 13 14 21 22 28
9 13 17 19 20 21 24
10 14 15 17 22 23 26
