0 1 2 3 4
3 12 19 25 29
3 12 19 27 31
3 12 22 25 28
3 13 14 23 27
3 13 17 29 30
3 13 23 28 29
3 14 15 22 28
3 17 18 22 26
3 17 18 24 28
3 17 25 26 29
3 20 22 24 29
4 5 6 16 19
4 5 10 13 14
4 5 12 18 19
4 6 10 11 27
4 6 10 14 30
4 6 11 18 19
4 6 12 17 19
4 7 9 10 12
4 7 11 12 28
4 7 11 13 29
4 7 11 15 31
4 7 12 16 31
4 7 12 29 30
4 7 13 16 26
4 7 14 26 31
4 7 17 23 29
4 7 20 22 29
4 7 23 24 28
4 8 10 12 26
4 9 10 17 30
4 9 11 14 20
4 9 11 16 18
4 9 11 17 31
4 9 11 19 29
4 9 11 22 28
4 9 11 24 26
4 9 12 13 20
4 9 12 16 17
4 9 13 16 24
4 9 13 22 30
4 9 13 23 31
4 9 14 17 26
4 9 14 19 28
4 9 15 17 27
4 9 15 23 29
4 9 15 24 30
4 9 17 25 29
4 9 18 20 23
4 10 11 13 20
4 10 19 26 31
4 10 20 27 29
4 11 17 20 22
4 11 20 26 29
4 12 14 16 22
4 13 15 24 26
4 14 15 16 17
4 15 21 25 31
4 17 18 22 25
4 17 21 22 30
4 17 25 27 31
4 17 27 28 30
4 18 19 21 28
4 18 19 22 27
4 18 22 23 31
5 6 8 16 23
5 6 13 26 28
5 6 14 16 29
5 6 14 17 20
5 6 14 18 19
5 6 14 26 27
5 6 17 21 27
5 6 17 22 28
5 6 18 22 27
5 6 19 22 26
5 6 20 22 25
5 6 22 24 29
5 7 13 16 31
5 7 13 19 20
5 7 13 27 28
5 7 17 21 26
5 7 19 21 28
5 7 19 23 26
5 7 20 21 27
5 7 20 23 25
5 7 21 24 31
5 8 9 13 25
5 8 11 25 31
5 8 11 28 30
5 8 12 13 28
5 8 12 18 23
5 8 12 26 31
5 8 14 17 18
5 8 14 25 26
5 8 15 26 28
5 8 17 24 28
5 9 10 16 22
5 9 11 14 21
5 10 13 20 30
5 10 21 25 31
5 10 24 26 29
5 12 13 16 20
5 12 15 23 25
5 12 15 24 26
5 12 18 21 22
5 12 18 27 28
5 12 20 21 24
5 12 21 25 29
5 13 19 26 29
5 13 23 29 30
5 14 18 27 30
5 16 18 19 24
5 16 22 25 26
5 16 22 29 30
5 16 24 30 31
5 17 18 19 25
5 17 18 24 30
5 19 23 24 25
5 19 25 27 28
5 22 25 27 29
5 23 27 28 29
6 7 9 10 14
6 7 10 13 26
6 7 10 19 24
6 7 15 18 20
6 8 15 16 29
6 9 15 16 20
6 9 17 25 27
6 10 15 17 30
6 10 15 18 29
6 10 15 23 28
6 10 15 24 27
6 12 15 20 29
6 13 14 15 22
6 14 15 16 23
6 14 15 17 26
6 14 15 19 28
6 15 17 27 31
6 15 19 20 22
6 15 22 27 28
6 15 22 29 30
6 15 24 30 31
6 16 17 28 31
6 16 21 27 28
6 17 20 21 30
6 18 19 21 30
6 19 21 23 27
6 20 25 29 30
6 20 27 30 31
6 21 25 28 30
6 21 26 27 30
6 23 25 26 30
7 8 10 27 30
7 9 12 24 30
7 10 13 16 20
7 13 17 20 23
7 13 18 19 23
7 13 21 23 24
7 14 18 20 23
7 15 21 30 31
7 16 18 20 21
7 16 18 27 30
7 18 21 24 28
7 19 21 24 25
7 20 21 24 26
7 21 25 26 29
8 9 12 23 30
8 9 13 16 20
8 9 15 16 18
8 9 15 20 30
8 9 15 21 27
8 9 15 22 28
8 9 19 25 27
8 9 24 28 29
8 11 13 16 18
8 12 23 28 31
8 13 14 17 26
8 18 20 21 31
9 10 11 18 22
9 10 11 19 23
9 10 12 20 23
9 10 14 22 23
9 10 17 23 25
9 10 18 23 26
9 10 26 28 29
9 11 12 17 23
9 11 12 20 22
9 11 13 23 24
9 11 15 16 29
9 11 18 23 27
9 12 17 21 25
9 12 19 23 25
9 13 14 17 23
9 14 25 26 28
9 16 17 21 29
9 16 18 24 31
9 16 22 23 28
9 16 23 24 26
9 17 19 28 31
9 18 19 27 31
9 18 21 22 24
9 22 23 27 31
10 11 12 14 27
10 11 14 21 22
10 12 15 21 24
10 12 18 22 26
10 12 25 26 29
10 12 25 28 31
10 12 26 27 31
10 12 27 28 29
10 13 14 16 25
10 13 18 24 29
10 14 21 23 26
10 14 22 24 26
10 15 19 21 31
10 16 17 21 30
10 16 18 20 28
10 16 18 23 31
10 17 22 25 28
10 18 21 30 31
10 21 24 25 30
11 12 25 28 30
11 13 15 17 24
11 13 18 19 27
11 14 26 27 28
11 15 19 24 31
11 16 17 19 25
11 16 17 23 29
11 16 18 19 26
11 16 20 21 30
11 16 20 22 29
11 17 18 25 29
11 22 24 26 31
12 13 18 19 28
12 14 17 19 28
12 14 22 24 28
13 14 26 28 29
13 17 19 25 26
13 19 22 27 31
13 23 24 26 28
14 17 22 26 31
14 18 22 27 29
14 18 24 25 29
15 18 24 28 29
