0 1 2
1 3 25
1 3 26
1 4 7
1 4 8
1 4 10
1 4 12
1 4 13
1 4 15
1 4 16
1 4 17
1 4 20
1 4 21
1 4 22
1 4 23
1 4 25
1 4 26
1 4 27
1 4 28
1 4 29
1 4 30
1 5 10
1 5 12
1 5 15
1 5 16
1 5 17
1 5 18
1 5 21
1 5 22
1 5 23
1 5 24
1 5 26
1 5 29
1 5 30
1 6 10
1 6 15
1 6 16
1 6 17
1 6 18
1 6 20
1 6 23
1 6 24
1 6 25
1 6 29
1 6 30
1 6 31
1 7 11
1 7 12
1 7 13
1 7 14
1 7 15
1 7 23
1 7 24
1 7 25
1 7 26
1 7 31
1 8 9
1 8 10
1 8 11
1 8 13
1 8 14
1 8 15
1 8 16
1 8 18
1 8 24
1 8 27
1 8 28
1 8 29
1 8 30
1 8 31
1 9 11
1 9 12
1 9 15
1 9 20
1 9 22
1 9 23
1 9 24
1 9 26
1 9 27
1 9 29
1 9 31
1 10 11
1 10 17
1 10 19
1 10 21
1 10 25
1 10 29
1 11 12
1 11 14
1 11 15
1 11 16
1 11 21
1 11 22
1 12 17
1 13 18
1 13 21
1 13 28
1 13 31
1 14 15
1 14 21
1 14 23
1 14 24
1 14 27
1 14 28
1 14 31
1 15 18
1 15 20
1 15 22
1 15 25
1 15 26
1 15 29
1 15 30
1 16 22
1 16 23
1 16 24
1 16 31
1 17 20
1 17 21
1 17 22
1 17 30
1 17 31
1 18 19
1 18 26
1 18 27
1 19 28
1 19 31
1 20 24
1 20 25
1 20 27
1 20 29
1 21 22
1 21 23
1 22 24
1 22 26
1 22 28
1 22 29
1 22 30
1 23 25
1 23 26
1 23 27
1 23 30
1 23 31
1 24 26
1 24 29
1 24 30
1 25 27
1 26 29
1 26 31
1 27 31
1 28 29
1 29 31
2 3 7
2 3 8
2 3 9
2 3 13
2 3 14
2 3 16
2 3 17
2 3 19
2 3 20
2 3 22
2 3 23
2 3 26
2 3 27
2 3 29
2 3 31
2 4 7
2 4 8
2 4 9
2 4 12
2 4 13
2 4 15
2 4 16
2 4 17
2 4 19
2 4 22
2 4 23
2 4 25
2 4 27
2 4 28
2 4 30
2 5 11
2 5 13
2 5 14
2 5 16
2 5 21
2 5 22
2 5 24
2 5 27
2 5 29
2 5 31
2 6 7
2 6 10
2 6 11
2 6 13
2 6 14
2 6 16
2 6 19
2 6 23
2 6 26
2 6 28
2 6 29
2 7 15
2 7 16
2 7 20
2 7 24
2 7 26
2 7 27
2 7 29
2 7 30
2 8 19
2 8 21
2 8 27
2 8 29
2 8 30
2 9 12
2 9 14
2 9 17
2 9 21
2 9 24
2 9 27
2 9 28
2 9 30
2 9 31
2 10 12
2 10 21
2 10 22
2 10 23
2 10 24
2 10 26
2 10 29
2 11 13
2 11 15
2 11 16
2 11 19
2 11 20
2 11 26
2 11 31
2 12 13
2 12 20
2 12 25
2 12 27
2 12 29
2 12 31
2 13 16
2 13 19
2 13 20
2 13 22
2 13 29
2 14 18
2 14 20
2 14 25
2 14 27
2 14 28
2 14 30
2 15 17
2 15 19
2 15 21
2 15 22
2 15 24
2 15 25
2 15 26
2 15 29
2 15 30
2 16 20
2 16 23
2 16 28
2 16 29
2 17 18
2 17 19
2 17 24
2 17 26
2 17 27
2 18 23
2 18 24
2 18 25
2 18 31
2 19 22
2 19 23
2 19 24
2 19 27
2 19 28
2 19 29
2 19 30
2 19 31
2 20 25
2 20 26
2 21 24
2 21 25
2 21 28
2 21 29
2 22 23
2 22 26
2 22 27
2 22 28
2 22 30
2 23 24
2 23 25
2 23 30
2 23 31
2 24 26
2 24 27
2 24 29
2 24 31
2 25 26
2 25 27
2 25 29
2 26 28
2 26 29
2 26 31
2 27 29
2 27 30
3 4 5
3 4 6
3 4 9
3 4 10
3 4 12
3 4 14
3 4 15
3 4 20
3 4 30
3 4 31
3 5 9
3 5 10
3 5 11
3 5 14
3 5 16
3 5 21
3 5 23
3 5 24
3 6 7
3 6 10
3 6 24
3 6 28
3 6 29
3 6 31
3 7 12
3 7 18
3 7 22
3 7 23
3 7 28
3 8 10
3 8 16
3 8 17
3 8 18
3 8 19
3 8 24
3 8 25
3 8 27
3 8 29
3 8 30
3 8 31
3 9 12
3 9 14
3 9 23
3 9 25
3 9 27
3 9 29
3 10 12
3 10 13
3 10 15
3 10 18
3 10 19
3 10 21
3 10 22
3 10 24
3 10 25
3 10 26
3 10 27
3 10 28
3 10 30
3 10 31
3 11 12
3 11 18
3 11 20
3 11 21
3 11 23
3 11 28
3 11 29
3 11 31
3 12 14
3 12 17
3 12 18
3 12 20
3 12 22
3 12 23
3 12 24
3 12 25
3 12 28
3 12 31
3 13 16
3 13 17
3 13 18
3 13 19
3 13 20
3 13 25
3 13 26
3 13 28
3 13 29
3 13 30
3 13 31
3 14 16
3 14 17
3 14 19
3 14 23
3 14 24
3 14 26
3 14 29
3 15 18
3 15 21
3 15 24
3 15 25
3 15 29
3 16 18
3 16 19
3 16 21
3 16 26
3 16 27
3 17 19
3 17 28
3 18 21
3 18 22
3 18 27
3 18 28
3 18 29
3 18 31
3 19 23
3 19 24
3 19 25
3 19 31
3 20 22
3 20 23
3 20 24
3 20 25
3 20 26
3 20 27
3 20 28
3 20 30
3 21 22
3 21 27
3 22 26
3 22 27
3 22 29
3 22 30
3 22 31
3 23 29
3 23 30
3 24 26
3 24 28
3 24 30
3 25 26
3 25 27
3 25 29
3 26 28
3 26 31
3 27 28
3 27 31
3 28 30
3 29 30
3 29 31
4 5 8
4 5 10
4 5 12
4 5 15
4 5 17
4 5 22
4 5 23
4 5 24
4 5 25
4 5 26
4 5 27
4 5 28
4 5 29
4 6 7
4 6 9
4 6 10
4 6 12
4 6 13
4 6 14
4 6 15
4 6 18
4 6 19
4 6 20
4 6 21
4 6 22
4 6 23
4 6 26
4 6 28
4 6 30
4 6 31
4 7 8
4 7 9
4 7 10
4 7 12
4 7 14
4 7 15
4 7 16
4 7 17
4 7 21
4 7 22
4 7 23
4 7 24
4 7 25
4 7 26
4 7 27
4 7 28
4 7 29
4 7 30
4 8 10
4 8 13
4 8 14
4 8 18
4 8 21
4 8 23
4 8 24
4 8 27
4 9 19
4 9 22
4 9 26
4 9 27
4 9 31
4 10 14
4 10 15
4 10 19
4 10 20
4 10 22
4 10 24
4 10 26
4 10 29
4 10 30
4 10 31
4 11 14
4 11 18
4 11 19
4 11 26
4 11 30
4 11 31
4 12 20
4 12 23
4 13 14
4 13 17
4 13 18
4 13 19
4 13 22
4 13 23
4 13 24
4 14 16
4 14 26
4 14 31
4 15 17
4 15 18
4 15 21
4 15 22
4 15 26
4 15 30
4 16 19
4 16 20
4 16 21
4 16 26
4 16 27
4 16 29
4 16 30
4 17 22
4 17 25
4 17 30
4 18 19
4 18 23
4 18 24
4 18 27
4 18 28
4 19 20
4 19 22
4 19 24
4 19 25
4 19 26
4 19 27
4 19 30
4 19 31
4 20 23
4 20 24
4 20 29
4 20 31
4 21 25
4 22 27
4 22 31
4 23 28
4 23 29
4 24 27
4 24 28
4 24 29
4 27 29
4 29 31
4 30 31
5 6 12
5 6 16
5 6 19
5 6 27
5 7 8
5 7 13
5 7 15
5 7 17
5 7 23
5 7 30
5 8 10
5 8 11
5 8 13
5 8 16
5 8 18
5 8 26
5 8 27
5 8 29
5 8 30
5 9 11
5 9 13
5 9 16
5 9 18
5 9 19
5 9 23
5 9 24
5 9 26
5 9 28
5 9 29
5 9 30
5 9 31
5 10 13
5 10 14
5 10 16
5 10 19
5 10 28
5 10 30
5 11 12
5 11 16
5 11 19
5 11 23
5 11 24
5 11 30
5 12 13
5 12 16
5 12 19
5 12 20
5 12 21
5 12 24
5 12 26
5 12 28
5 13 17
5 13 18
5 13 19
5 13 20
5 13 23
5 13 26
5 13 28
5 13 30
5 13 31
5 14 17
5 14 19
5 14 23
5 14 24
5 14 26
5 14 27
5 14 28
5 14 30
5 15 22
5 15 24
5 15 27
5 15 28
5 15 30
5 16 18
5 16 20
5 16 23
5 16 24
5 16 28
5 16 30
5 17 20
5 17 23
5 17 24
5 17 25
5 17 26
5 17 27
5 17 29
5 17 31
5 18 20
5 18 22
5 18 23
5 18 25
5 18 26
5 18 29
5 19 21
5 19 24
5 19 28
5 19 29
5 19 30
5 20 22
5 20 23
5 20 24
5 20 25
5 20 26
5 20 27
5 20 30
5 21 22
5 21 24
5 21 27
5 21 28
5 21 29
5 21 31
5 22 24
5 22 27
5 22 30
5 23 24
5 23 25
5 23 26
5 23 28
5 23 29
5 23 30
5 24 29
5 25 26
5 25 27
5 25 29
5 25 30
5 26 27
5 26 31
5 27 28
5 28 29
5 28 31
5 29 31
5 30 31
6 7 9
6 7 10
6 7 17
6 7 18
6 7 19
6 7 20
6 7 21
6 7 22
6 7 24
6 7 28
6 7 29
6 8 9
6 8 12
6 8 14
6 8 15
6 8 16
6 8 18
6 8 20
6 8 21
6 8 22
6 8 23
6 8 24
6 8 26
6 8 28
6 8 29
6 9 11
6 9 13
6 9 16
6 9 17
6 9 18
6 9 21
6 9 23
6 9 27
6 9 29
6 9 30
6 10 11
6 10 13
6 10 14
6 10 17
6 10 19
6 10 20
6 10 23
6 10 24
6 10 25
6 10 27
6 10 28
6 11 12
6 11 13
6 11 17
6 11 18
6 11 19
6 11 21
6 11 22
6 11 23
6 11 26
6 11 30
6 12 16
6 12 17
6 12 23
6 12 24
6 12 25
6 12 26
6 12 27
6 12 28
6 12 31
6 13 23
6 13 27
6 13 30
6 13 31
6 14 16
6 14 20
6 14 21
6 14 22
6 14 26
6 14 28
6 14 29
6 15 16
6 15 21
6 15 23
6 15 25
6 15 26
6 16 17
6 16 18
6 16 22
6 16 26
6 16 30
6 16 31
6 17 22
6 17 23
6 17 26
6 17 28
6 17 31
6 18 21
6 18 23
6 18 24
6 18 31
6 19 21
6 19 25
6 19 28
6 19 29
6 20 22
6 20 25
6 20 31
6 21 22
6 21 23
6 21 24
6 21 25
6 21 28
6 21 31
6 22 25
6 22 28
6 22 30
6 23 24
6 23 28
6 23 30
6 24 26
6 24 27
6 25 26
6 25 27
6 25 29
6 25 30
6 25 31
6 26 28
6 26 29
6 26 30
6 27 28
6 27 31
6 28 29
6 29 31
7 8 9
7 8 10
7 8 18
7 8 19
7 8 21
7 8 29
7 9 11
7 9 13
7 9 15
7 9 16
7 9 18
7 9 22
7 9 23
7 9 24
7 9 25
7 9 27
7 9 28
7 9 30
7 9 31
7 10 11
7 10 12
7 10 17
7 10 21
7 10 25
7 10 27
7 10 30
7 11 12
7 11 18
7 11 19
7 11 20
7 11 21
7 11 23
7 11 24
7 11 28
7 11 29
7 12 16
7 12 17
7 12 18
7 12 19
7 12 20
7 12 22
7 12 24
7 12 28
7 12 29
7 12 31
7 13 14
7 13 28
7 13 29
7 14 19
7 14 21
7 14 22
7 14 24
7 14 27
7 15 19
7 15 28
7 15 30
7 16 18
7 16 19
7 17 22
7 17 26
7 17 29
7 17 30
7 18 19
7 18 21
7 18 22
7 18 28
7 18 31
7 19 20
7 19 29
7 19 31
7 20 21
7 20 22
7 20 23
7 20 25
7 20 26
7 20 28
7 20 29
7 20 30
7 21 26
7 21 27
7 21 30
7 21 31
7 22 26
7 22 28
7 22 29
7 22 30
7 23 24
7 23 28
7 23 29
7 23 30
7 24 25
7 24 26
7 24 27
7 25 26
7 25 27
7 25 28
7 25 30
7 25 31
7 26 29
7 26 30
7 26 31
7 27 29
7 27 30
7 28 29
7 28 30
7 28 31
7 29 30
7 30 31
8 9 14
8 9 15
8 9 18
8 9 22
8 9 25
8 9 26
8 9 27
8 9 28
8 9 31
8 10 11
8 10 15
8 10 16
8 10 21
8 10 22
8 10 23
8 10 24
8 10 28
8 10 29
8 10 31
8 11 12
8 11 15
8 11 16
8 11 21
8 11 24
8 11 26
8 11 31
8 12 18
8 12 19
8 12 22
8 12 23
8 12 28
8 12 29
8 12 31
8 13 14
8 13 19
8 13 21
8 13 22
8 13 25
8 13 27
8 13 29
8 13 31
8 14 16
8 14 17
8 14 21
8 14 23
8 14 25
8 14 29
8 15 16
8 15 20
8 15 21
8 15 22
8 15 24
8 15 27
8 15 28
8 15 30
8 15 31
8 16 17
8 16 18
8 16 19
8 16 20
8 16 21
8 16 26
8 16 27
8 16 28
8 16 29
8 16 30
8 17 21
8 17 24
8 17 27
8 17 28
8 17 31
8 18 19
8 18 20
8 18 25
8 18 29
8 18 30
8 19 21
8 19 23
8 19 29
8 20 21
8 20 25
8 20 28
8 20 29
8 20 30
8 21 22
8 21 29
8 22 23
8 22 25
8 22 29
8 22 30
8 22 31
8 23 24
8 23 28
8 24 25
8 24 26
8 24 28
8 24 31
8 25 26
8 25 28
8 25 30
8 26 27
8 26 29
8 26 31
8 27 28
8 27 30
8 28 30
9 10 14
9 10 17
9 10 20
9 10 21
9 10 23
9 10 25
9 10 28
9 10 29
9 10 31
9 11 12
9 11 13
9 11 15
9 11 17
9 11 18
9 11 21
9 11 24
9 11 26
9 11 27
9 11 28
9 11 29
9 12 13
9 12 14
9 12 20
9 12 21
9 12 23
9 12 24
9 12 29
9 12 30
9 12 31
9 13 15
9 13 16
9 13 17
9 13 21
9 13 24
9 13 25
9 13 26
9 13 27
9 14 18
9 14 22
9 14 23
9 14 27
9 14 30
9 15 16
9 15 21
9 15 27
9 15 29
9 15 30
9 16 18
9 16 21
9 16 24
9 16 28
9 17 18
9 17 19
9 17 20
9 17 21
9 17 22
9 17 24
9 17 25
9 17 27
9 17 30
9 18 20
9 18 27
9 18 30
9 18 31
9 19 21
9 19 24
9 19 27
9 19 29
9 19 31
9 20 21
9 20 22
9 20 23
9 20 26
9 20 27
9 20 28
9 20 31
9 21 25
9 21 26
9 21 28
9 21 29
9 21 31
9 22 25
9 22 26
9 22 30
9 23 24
9 23 25
9 23 31
9 24 25
9 24 28
9 26 31
9 27 31
9 28 29
10 11 14
10 11 17
10 11 18
10 11 19
10 11 22
10 11 30
10 12 13
10 12 14
10 12 16
10 12 17
10 12 18
10 12 20
10 12 22
10 12 24
10 12 25
10 12 26
10 12 27
10 12 28
10 12 30
10 13 15
10 13 22
10 13 31
10 14 15
10 14 18
10 14 22
10 14 23
10 14 24
10 14 25
10 14 26
10 14 27
10 14 29
10 14 31
10 15 17
10 15 19
10 15 28
10 15 30
10 16 17
10 16 20
10 16 21
10 16 22
10 17 18
10 17 21
10 17 22
10 17 23
10 17 26
10 17 28
10 17 29
10 17 31
10 18 19
10 18 20
10 18 26
10 18 27
10 18 31
10 19 20
10 19 21
10 19 22
10 19 24
10 19 26
10 19 30
10 20 21
10 20 22
10 20 28
10 21 24
10 21 25
10 21 26
10 21 29
10 21 30
10 21 31
10 22 23
10 22 27
10 22 29
10 22 31
10 23 24
10 23 28
10 24 30
10 25 27
10 25 28
10 25 29
10 25 31
10 28 31
10 29 31
10 30 31
11 12 15
11 12 16
11 12 19
11 12 21
11 12 22
11 12 29
11 13 18
11 13 19
11 13 23
11 13 25
11 13 27
11 13 29
11 13 30
11 13 31
11 14 18
11 14 22
11 14 26
11 14 27
11 14 28
11 14 29
11 14 31
11 15 18
11 15 22
11 15 28
11 16 23
11 16 24
11 16 25
11 16 27
11 16 29
11 16 31
11 17 19
11 17 20
11 17 21
11 17 22
11 17 25
11 17 28
11 17 30
11 18 22
11 18 23
11 18 27
11 18 28
11 18 31
11 19 20
11 19 21
11 19 22
11 19 25
11 19 26
11 19 28
11 19 30
11 20 21
11 20 24
11 20 25
11 20 26
11 20 27
11 20 28
11 20 29
11 20 30
11 21 22
11 21 23
11 21 25
11 21 26
11 21 29
11 22 23
11 22 25
11 22 26
11 22 27
11 22 28
11 22 30
11 23 24
11 23 25
11 23 28
11 23 31
11 24 25
11 24 26
11 24 29
11 24 30
11 24 31
11 25 26
11 25 27
11 25 28
11 25 31
11 26 27
11 26 29
11 27 28
11 28 29
11 28 30
11 28 31
11 29 30
11 29 31
11 30 31
12 13 14
12 13 15
12 13 18
12 13 19
12 13 23
12 13 27
12 14 17
12 14 19
12 14 30
12 15 16
12 15 17
12 15 20
12 15 21
12 15 23
12 15 25
12 15 26
12 15 28
12 15 29
12 15 30
12 16 17
12 16 20
12 16 24
12 16 28
12 16 30
12 16 31
12 17 19
12 17 21
12 17 22
12 17 24
12 17 30
12 17 31
12 18 19
12 18 21
12 18 23
12 18 24
12 18 25
12 18 26
12 18 27
12 18 30
12 18 31
12 19 20
12 19 22
12 19 23
12 19 26
12 19 27
12 19 28
12 19 30
12 20 21
12 20 22
12 20 25
12 20 26
12 20 27
12 20 29
12 21 24
12 21 26
12 21 27
12 22 23
12 22 24
12 22 25
12 22 27
12 22 28
12 23 28
12 23 29
12 24 25
12 24 26
12 24 28
12 25 29
12 25 30
12 26 28
12 26 29
12 26 30
12 26 31
12 27 28
12 27 29
12 27 30
12 28 31
12 30 31
13 14 17
13 14 20
13 14 22
13 14 27
13 14 28
13 14 29
13 15 18
13 15 19
13 15 24
13 15 25
13 15 26
13 15 30
13 16 18
13 16 19
13 16 20
13 16 21
13 16 22
13 16 23
13 16 24
13 16 26
13 16 29
13 16 30
13 17 18
13 17 19
13 17 20
13 17 21
13 17 22
13 17 24
13 17 25
13 17 26
13 17 27
13 17 28
13 17 30
13 17 31
13 18 19
13 18 22
13 18 24
13 18 25
13 18 29
13 18 31
13 19 24
13 19 27
13 19 28
13 19 30
13 19 31
13 20 21
13 20 22
13 20 23
13 20 25
13 20 26
13 20 27
13 20 30
13 21 22
13 21 23
13 21 25
13 21 28
13 21 30
13 22 23
13 22 29
13 22 30
13 22 31
13 23 25
13 23 26
13 23 27
13 23 29
13 23 31
13 24 26
13 24 27
13 25 26
13 25 27
13 25 28
13 25 29
13 25 30
13 26 27
13 26 28
13 26 31
13 27 29
13 27 30
13 27 31
13 28 31
13 29 31
13 30 31
14 15 16
14 15 18
14 15 22
14 15 26
14 15 27
14 15 28
14 15 31
14 16 17
14 16 18
14 16 19
14 16 21
14 16 22
14 16 25
14 16 27
14 16 28
14 16 29
14 16 30
14 16 31
14 17 22
14 17 25
14 17 28
14 17 31
14 18 19
14 18 20
14 18 24
14 18 26
14 18 28
14 18 31
14 19 21
14 19 25
14 19 30
14 20 21
14 20 22
14 20 26
14 20 27
14 20 30
14 20 31
14 21 24
14 21 26
14 21 27
14 21 28
14 21 29
14 21 30
14 21 31
14 22 23
14 22 24
14 22 25
14 22 31
14 23 24
14 23 25
14 23 28
14 23 29
14 23 30
14 23 31
14 24 26
14 24 27
14 24 30
14 25 26
14 25 27
14 25 28
14 25 29
14 25 30
14 26 27
14 26 28
14 26 29
14 26 30
14 26 31
14 27 28
14 27 29
14 27 30
14 27 31
14 28 30
14 28 31
14 29 31
15 16 18
15 16 20
15 16 23
15 16 26
15 16 27
15 16 28
15 16 30
15 16 31
15 17 19
15 17 20
15 17 22
15 17 25
15 17 28
15 17 30
15 18 19
15 18 20
15 18 21
15 18 24
15 18 26
15 18 27
15 18 30
15 18 31
15 19 20
15 19 21
15 19 23
15 19 26
15 19 27
15 19 28
15 19 29
15 19 30
15 19 31
15 20 21
15 20 23
15 20 24
15 20 25
15 20 27
15 20 28
15 20 29
15 20 30
15 20 31
15 21 25
15 21 27
15 21 28
15 21 29
15 21 30
15 21 31
15 22 23
15 22 26
15 22 28
15 22 30
15 23 26
15 23 27
15 23 28
15 23 31
15 24 26
15 24 27
15 24 30
15 25 27
15 26 29
15 26 30
15 27 29
15 27 30
15 28 29
15 28 30
15 28 31
15 30 31
16 17 18
16 17 19
16 17 22
16 17 28
16 17 29
16 17 30
16 18 21
16 18 22
16 18 24
16 18 27
16 18 28
16 19 27
16 20 24
16 20 25
16 20 28
16 20 30
16 21 24
16 21 26
16 21 27
16 21 29
16 21 30
16 21 31
16 22 23
16 22 24
16 22 25
16 22 26
16 22 28
16 22 29
16 22 30
16 23 24
16 23 26
16 23 28
16 23 29
16 23 30
16 23 31
16 24 28
16 25 26
16 25 27
16 25 28
16 25 30
16 25 31
16 27 28
16 27 31
16 28 31
16 29 30
17 18 19
17 18 20
17 18 23
17 18 24
17 18 25
17 18 26
17 18 29
17 18 31
17 19 20
17 19 22
17 19 23
17 19 25
17 19 26
17 19 30
17 20 23
17 20 24
17 20 26
17 20 27
17 20 28
17 20 31
17 21 22
17 21 23
17 21 26
17 21 28
17 21 30
17 23 25
17 23 26
17 24 30
17 24 31
17 25 26
17 25 27
17 25 28
17 25 31
17 26 28
17 26 30
17 26 31
17 28 31
17 30 31
18 19 20
18 19 24
18 19 25
18 20 22
18 20 23
18 21 23
18 21 24
18 21 26
18 22 24
18 22 29
18 22 30
18 23 24
18 23 25
18 23 26
18 24 25
18 24 29
18 24 31
18 25 26
18 25 29
18 25 31
18 26 28
18 27 30
18 27 31
19 20 21
19 20 27
19 20 28
19 20 30
19 20 31
19 21 25
19 21 28
19 21 29
19 22 24
19 22 25
19 22 28
19 22 30
19 23 24
19 23 27
19 23 30
19 24 26
19 25 26
19 25 27
19 25 28
19 27 29
19 27 30
19 28 29
20 21 23
20 21 25
20 21 27
20 21 29
20 22 26
20 22 29
20 23 29
20 23 30
20 23 31
20 24 25
20 24 26
20 24 31
20 25 27
20 25 30
20 25 31
20 27 29
20 27 31
20 28 30
20 28 31
20 30 31
21 22 23
21 22 27
21 22 28
21 22 30
21 22 31
21 23 24
21 23 25
21 23 26
21 23 29
21 23 31
21 24 30
21 25 26
21 25 27
21 25 28
21 26 27
21 26 28
21 27 31
22 23 24
22 23 28
22 23 29
22 25 27
22 26 30
22 27 29
22 27 31
22 29 30
22 30 31
23 24 27
23 25 27
23 25 28
23 25 31
23 26 27
23 28 29
23 29 30
23 29 31
24 25 27
24 25 28
24 25 29
24 25 31
24 26 29
24 26 30
24 27 28
24 27 29
24 27 30
24 28 31
24 29 31
24 30 31
25 26 27
25 26 29
25 27 30
26 28 29
26 29 31
26 30 31
27 28 30
