0 1 2 3
4 9 11 12
4 9 11 16
4 9 11 17
4 9 11 20
4 9 12 16
4 9 12 19
4 9 12 20
4 9 13 15
4 9 13 20
4 9 14 16
4 9 14 20
4 9 17 19
4 10 11 13
4 10 11 17
4 10 12 15
4 10 13 17
4 10 15 19
4 10 16 20
4 10 17 19
4 11 14 18
4 12 14 16
4 12 14 19
4 14 15 17
4 14 15 21
4 14 16 18
4 14 16 19
4 14 16 20
4 14 16 21
4 14 17 20
4 14 19 20
4 14 20 21
4 16 17 19
4 18 19 21
5 6 7 11
5 6 7 13
5 6 7 21
5 6 8 9
5 6 10 16
5 6 10 20
5 6 12 18
5 6 15 20
5 6 18 19
5 6 18 21
5 8 9 10
5 8 10 21
5 8 11 14
5 8 13 14
5 8 13 16
5 8 13 17
5 8 14 16
5 8 15 18
5 8 15 19
5 8 16 18
5 8 19 21
5 9 10 17
5 9 11 12
5 9 11 13
5 9 11 15
5 9 11 19
5 9 11 21
5 9 12 15
5 9 12 16
5 9 12 17
5 9 12 21
5 9 14 19
5 9 15 16
5 9 15 17
5 9 15 20
5 9 16 17
5 9 16 20
5 9 16 21
5 9 17 19
5 9 19 20
5 9 19 21
5 9 20 21
5 10 11 12
5 10 11 15
5 10 13 17
5 10 13 18
5 10 13 21
5 10 14 19
5 10 14 20
5 10 14 21
5 10 17 19
5 10 17 20
5 11 15 21
6 7 9 12
6 7 10 17
6 7 12 15
6 7 19 20
6 9 13 18
6 9 14 15
6 9 14 19
6 9 17 20
6 10 12 14
6 10 14 18
6 11 12 17
6 11 13 17
6 11 15 20
6 11 16 20
6 12 14 15
6 12 15 17
6 12 16 19
6 12 16 20
6 12 16 21
6 12 17 19
6 13 14 15
6 13 14 16
6 13 16 17
6 13 16 18
6 15 17 19
6 16 19 21
7 10 12 16
7 10 14 17
7 10 14 20
7 12 14 18
7 12 14 19
7 12 17 21
7 12 18 20
7 13 14 18
7 13 16 18
7 13 16 19
7 13 16 21
7 14 16 17
7 15 17 18
7 15 18 19
7 16 17 21
8 9 10 21
8 9 20 21
8 10 11 17
8 12 14 21
8 13 15 21
8 14 15 19
8 14 16 19
8 14 18 19
8 14 19 20
9 10 13 19
9 10 14 18
9 10 14 21
9 12 16 21
9 15 17 20
10 12 17 18
10 14 18 20
10 17 20 21
12 13 18 20
12 19 20 21
13 17 19 20
14 17 18 21
