0 1 2 3 4
4 10 11 16 17
4 10 12 16 18
4 10 15 16 21
4 10 19 20 21
4 11 12 15 20
4 11 12 16 19
4 11 14 16 21
4 11 18 20 21
4 12 13 16 21
4 12 17 20 21
4 13 18 19 20
4 14 15 16 17
4 14 17 19 20
4 15 17 18 20
4 16 17 18 19
5 6 7 13 21
5 6 8 14 21
5 6 10 11 14
5 6 10 12 13
5 6 13 17 19
5 6 13 18 20
5 6 14 17 20
5 6 14 18 19
5 7 8 15 21
5 7 9 10 13
5 7 10 11 15
5 7 11 12 13
5 7 13 17 18
5 7 13 19 20
5 7 15 17 20
5 7 15 18 19
5 8 9 11 15
5 8 10 12 15
5 8 11 12 14
5 8 14 17 18
5 8 14 19 20
5 8 15 17 19
5 8 15 18 20
5 9 10 15 21
5 9 11 14 21
5 9 12 13 21
5 9 13 16 17
5 9 14 16 18
5 9 15 16 19
5 10 11 13 21
5 10 12 14 21
5 10 13 16 18
5 10 14 16 17
5 10 15 16 20
5 11 12 15 21
5 11 13 16 19
5 11 14 16 20
5 11 15 16 17
5 12 13 16 20
5 12 14 16 19
5 12 15 16 18
5 13 14 15 21
5 13 17 20 21
5 13 18 19 21
5 14 17 19 21
5 14 18 20 21
5 15 17 18 21
5 15 19 20 21
6 7 8 16 21
6 7 9 10 14
6 7 9 11 15
6 7 9 17 21
6 7 10 12 15
6 7 10 18 21
6 7 11 12 14
6 7 11 19 21
6 7 12 20 21
6 7 14 17 18
6 7 14 19 20
6 7 15 17 19
6 7 15 18 20
6 8 9 10 13
6 8 9 12 15
6 8 9 18 21
6 8 10 11 15
6 8 10 17 21
6 8 11 12 13
6 8 11 20 21
6 8 12 19 21
6 8 13 17 18
6 8 13 19 20
6 8 15 17 20
6 8 15 18 19
6 9 10 16 21
6 9 13 16 18
6 9 14 16 17
6 9 15 16 20
6 10 13 16 17
6 10 14 16 18
6 10 15 16 19
6 11 12 16 21
6 11 13 16 20
6 11 14 16 19
6 11 15 16 18
6 12 14 16 20
6 13 14 16 21
6 16 17 18 21
6 16 19 20 21
7 8 9 11 13
7 8 9 12 14
7 8 9 19 21
7 8 10 11 14
7 8 10 12 13
7 8 10 20 21
7 8 11 17 21
7 8 12 18 21
7 8 13 17 19
7 8 13 18 20
7 8 14 17 20
7 8 14 18 19
7 9 11 16 21
7 9 13 16 19
7 9 14 16 20
7 10 12 16 21
7 10 13 16 20
7 11 13 16 17
7 11 15 16 19
7 13 15 16 21
7 16 17 19 21
7 16 18 20 21
8 9 12 16 21
8 9 14 16 19
8 11 14 16 17
8 12 14 16 18
8 14 15 16 21
8 16 17 20 21
8 16 18 19 21
9 10 11 17 21
9 10 12 18 21
9 10 13 17 19
9 10 13 18 20
9 10 14 17 20
9 10 14 18 19
9 11 12 19 21
9 11 13 17 18
9 11 13 19 20
9 11 15 17 20
9 11 15 18 19
9 12 14 17 18
9 12 14 19 20
9 12 15 17 19
9 12 15 18 20
10 11 14 17 18
10 11 15 17 19
10 12 13 19 20
10 12 15 17 20
11 14 15 19 21
